Evaluations, Played
1,  97
2,  17
3,  1
1,  97
2,  17
3,  1
1,  98
2,  15
3,  2
4,  1
1,  96
2,  17
3,  1
1,  94
2,  17
3,  1
1,  96
2,  17
3,  1
1,  96
2,  17
3,  2
1,  98
2,  15
3,  2
1,  93
2,  16
3,  1
4,  1
1,  100
2,  17
3,  1
1,  76
2,  10
3,  2
1,  81
2,  9
3,  2
1,  75
2,  9
3,  2
4,  1
1,  79
2,  10
3,  3
4,  1
1,  73
2,  22
3,  4
4,  1
1,  71
2,  10
3,  3
4,  1
1,  79
2,  8
3,  6
4,  1
1,  73
2,  10
3,  2
4,  1
1,  79
2,  20
3,  3
1,  78
2,  13
3,  3
4,  1
1,  72
2,  10
3,  1
1,  72
2,  9
3,  2
1,  74
2,  9
3,  3
1,  78
2,  10
3,  2
4,  1
1,  78
2,  13
3,  2
1,  73
2,  10
3,  2
4,  1
1,  84
2,  16
3,  2
4,  1
1,  79
2,  10
3,  3
4,  2
1,  73
2,  10
3,  1
1,  79
2,  20
3,  3
1,  202
2,  11
3,  1
4,  1
1,  215
2,  20
3,  3
4,  1
1,  131
2,  20
3,  3
4,  1
1,  198
2,  39
3,  2
4,  2
1,  195
2,  17
3,  1
1,  213
2,  20
3,  3
1,  212
2,  16
3,  1
1,  174
2,  20
3,  3
4,  1
1,  149
2,  29
3,  5
4,  1
1,  215
2,  6
3,  1
1,  211
2,  6
3,  3
4,  1
1,  208
2,  16
3,  4
4,  1
1,  147
2,  20
3,  3
4,  1
1,  208
2,  29
3,  2
4,  1
1,  198
2,  15
3,  1
1,  212
2,  6
3,  1
1,  211
2,  31
3,  2
1,  213
2,  31
3,  5
4,  1
1,  125
2,  6
3,  1
1,  206
2,  44
3,  7
4,  1
1,  218
2,  32
3,  10
4,  1
1,  198
2,  18
3,  1
1,  207
2,  40
3,  3
1,  203
2,  28
3,  5
4,  1
1,  196
2,  19
3,  4
4,  1
1,  154
2,  16
3,  3
4,  2
5,  1
1,  205
2,  20
3,  2
1,  198
2,  30
3,  4
4,  1
1,  206
2,  11
3,  1
4,  1
1,  163
2,  27
3,  5
4,  2
5,  1
1,  40
2,  10
3,  3
4,  1
1,  40
2,  10
3,  1
1,  39
2,  11
3,  1
1,  40
2,  10
3,  2
4,  1
1,  39
2,  8
3,  1
4,  1
1,  39
2,  11
3,  3
1,  39
2,  8
3,  1
1,  40
2,  11
3,  1
1,  39
2,  11
3,  1
1,  39
2,  11
3,  1
1,  72
2,  6
3,  3
4,  2
1,  83
2,  12
3,  4
4,  3
1,  75
2,  16
3,  2
4,  1
1,  80
2,  9
3,  2
1,  67
2,  19
3,  2
1,  67
2,  14
3,  2
4,  1
1,  76
2,  3
3,  2
1,  66
2,  18
3,  2
1,  72
2,  6
3,  3
4,  2
5,  1
1,  80
2,  6
3,  1
1,  0
2,  0
1,  0
2,  0
1,  0
2,  0
1,  0
2,  0
1,  0
1,  0
2,  0
1,  0
2,  0
1,  0
1,  0
2,  0
1,  0
2,  0
1,  79
2,  10
1,  76
2,  13
3,  13
1,  76
2,  76
3,  76
1,  82
2,  9
3,  2
1,  77
2,  17
3,  1
4,  1
1,  78
2,  15
3,  1
1,  70
2,  12
3,  2
1,  72
2,  11
1,  77
2,  10
3,  2
1,  78
2,  21
1,  67
2,  8
3,  3
4,  1
1,  73
2,  7
3,  3
4,  2
5,  1
1,  79
2,  22
3,  2
4,  2
1,  78
2,  9
3,  2
4,  1
1,  77
2,  16
3,  16
1,  66
1,  72
2,  13
3,  13
1,  74
2,  9
1,  75
2,  6
3,  2
1,  74
2,  11
3,  3
1,  74
2,  6
3,  1
1,  69
2,  16
3,  3
4,  1
1,  68
2,  18
3,  4
4,  1
1,  80
2,  10
3,  10
1,  71
2,  9
3,  1
1,  81
2,  12
3,  12
4,  12
1,  71
2,  6
3,  2
1,  77
2,  6
3,  1
1,  70
2,  12
3,  2
4,  1
