Evaluations, Played
255172, 8
378750, 7
368750, 8
361250, 8
604070, 9
346410, 8
517820, 9
895940, 9
423910, 7
253750, 6
305320, 7
485000, 8
403750, 9
590320, 10
567500, 8
436250, 8
523750, 9
527500, 9
286250, 8
445000, 9
576250, 9
596410, 10
350166, 9
412500, 10
458750, 8
262110, 8
350940, 8
791582, 10
280080, 8
270160, 7
421570, 10
400000, 9
622660, 10
838750, 9
446570, 9
522500, 8
860324, 11
240338, 7
539394, 10
507500, 8
493750, 9
417970, 10
913922, 10
368750, 8
653750, 8
187500, 7
265330, 9
548926, 10
656574, 10
346410, 8
608914, 9
514074, 10
210000, 7
582820, 10
580000, 9
522682, 10
248750, 8
496250, 8
628916, 10
440640, 8
548750, 8
335000, 8
352660, 7
786250, 9
547500, 7
598910, 9
917828, 9
342500, 8
636578, 9
357500, 8
128814, 9
357500, 8
400160, 9
230000, 8
397970, 9
343920, 10
1391720, 11
360470, 9
486720, 8
820000, 9
477500, 8
340000, 9
407688, 10
620640, 8
300000, 7
455160, 8
320164, 9
553916, 10
355330, 9
410000, 8
517500, 10
467820, 8
492660, 8
255000, 7
406250, 8
777820, 10
642500, 8
432660, 8
677500, 9
245000, 8
675940, 10
386720, 9
466250, 8
266464, 9
1101250, 9
452978, 9
312500, 8
232500, 7
206414, 8
617500, 9
293750, 8
195172, 8
637500, 10
421410, 8
400320, 8
393750, 7
562824, 10
628750, 9
691250, 8
273750, 7
342660, 8
307500, 7
941594, 10
583750, 9
607190, 9
590160, 8
272970, 8
662970, 8
433750, 9
241578, 8
328928, 7
532500, 10
475164, 10
530000, 8
471250, 9
473750, 8
313830, 8
486570, 8
1172500, 9
631420, 9
338750, 8
595320, 8
436588, 8
970640, 9
267500, 8
477500, 8
747824, 11
827500, 9
470470, 10
360320, 9
882820, 10
580000, 9
502660, 10
271250, 8
324114, 9
369084, 8
300196, 9
292500, 7
330080, 9
296250, 7
463910, 9
337540, 7
437820, 8
406410, 8
270000, 7
422660, 9
610000, 9
507500, 8
506250, 7
285178, 8
520000, 9
327674, 9
300470, 9
479070, 8
653750, 8
947500, 9
800000, 8
662500, 9
661250, 11
443750, 8
399694, 9
451896, 9
522660, 8
468910, 10
397190, 9
346890, 8
731570, 9
437500, 9
506582, 11
430160, 9
503146, 8
615338, 11
312660, 8
405860, 9
395166, 9
230662, 9
548750, 8
688750, 9
430160, 9
210950, 9
530000, 8
620320, 10
592194, 10
