Evaluations, Played
1,  229
2,  57
3,  4
1,  128
2,  18
3,  5
1,  128
2,  28
3,  4
4,  3
5,  2
1,  558
2,  31
3,  1
1,  558
2,  19
3,  2
4,  1
1,  558
2,  10
3,  4
4,  3
1,  558
2,  93
3,  10
4,  1
1,  558
2,  39
3,  10
4,  2
1,  28
2,  12
3,  5
4,  4
5,  3
6,  2
7,  1
1,  60
2,  6
1,  5
2,  1
1,  60
2,  13
3,  1
1,  60
2,  19
3,  4
4,  3
5,  2
1,  60
2,  6
3,  4
4,  3
5,  2
1,  60
2,  19
3,  3
1,  60
2,  19
3,  1
1,  60
2,  19
3,  1
1,  4
2,  1
1,  128
2,  28
3,  4
4,  3
1,  128
2,  28
3,  1
1,  128
2,  8
3,  2
4,  1
1,  128
2,  14
1,  128
2,  10
3,  4
4,  3
1,  128
2,  10
3,  4
4,  3
1,  229
2,  57
3,  10
4,  2
5,  1
1,  128
2,  28
3,  3
4,  2
5,  1
1,  128
2,  28
3,  5
1,  558
2,  19
3,  3
4,  2
1,  558
2,  3
3,  1
1,  558
2,  31
3,  8
1,  558
2,  31
3,  4
4,  2
1,  558
2,  93
3,  20
4,  4
5,  1
1,  229
2,  58
3,  7
4,  3
5,  2
1,  128
2,  18
3,  3
4,  2
1,  128
2,  18
3,  3
4,  2
5,  1
1,  558
2,  20
3,  6
4,  2
1,  558
2,  93
3,  10
4,  3
5,  1
1,  558
2,  20
3,  8
4,  3
5,  2
6,  1
1,  558
2,  10
3,  1
1,  558
2,  31
3,  3
4,  1
1,  229
2,  58
3,  5
4,  2
5,  1
1,  128
2,  18
3,  3
4,  2
5,  1
1,  128
2,  26
3,  1
1,  558
2,  39
3,  9
1,  558
2,  74
3,  9
1,  558
2,  10
3,  4
4,  3
1,  558
2,  3
3,  1
1,  558
2,  31
3,  8
1,  229
2,  57
3,  10
4,  3
5,  1
1,  128
2,  18
3,  3
4,  2
1,  128
2,  28
3,  5
4,  1
1,  558
2,  39
3,  10
4,  2
5,  1
1,  558
2,  74
3,  4
1,  558
2,  10
3,  1
1,  558
2,  20
3,  8
4,  3
1,  558
2,  19
3,  3
4,  1
1,  229
2,  57
3,  10
4,  3
5,  1
1,  128
2,  26
3,  1
1,  128
2,  28
3,  5
4,  1
1,  558
2,  19
3,  3
1,  558
2,  2
3,  1
1,  558
2,  10
3,  1
1,  558
2,  74
3,  4
4,  2
1,  558
2,  93
3,  12
4,  1
1,  60
2,  19
3,  5
4,  3
1,  128
2,  28
3,  5
1,  4
2,  1
1,  128
2,  8
3,  2
4,  1
1,  128
2,  10
3,  4
1,  128
2,  10
3,  4
4,  3
1,  128
2,  28
3,  4
4,  3
1,  128
2,  14
1,  28
2,  12
3,  5
4,  4
5,  3
6,  2
1,  229
2,  16
3,  4
1,  60
2,  6
3,  4
4,  3
5,  2
1,  229
2,  32
3,  4
4,  3
5,  2
1,  229
2,  16
3,  4
4,  2
5,  1
1,  229
2,  57
3,  12
4,  2
5,  1
1,  229
2,  57
3,  7
4,  2
1,  229
2,  57
3,  7
4,  2
1,  5
2,  2
3,  1
1,  128
2,  8
3,  5
4,  4
5,  3
6,  2
7,  1
1,  128
2,  8
3,  5
4,  4
5,  3
6,  2
1,  128
2,  3
3,  2
1,  128
2,  8
3,  5
4,  4
5,  3
6,  2
7,  1
1,  128
2,  8
3,  5
1,  128
2,  8
3,  5
4,  4
1,  128
2,  3
3,  2
4,  1
1,  60
2,  19
3,  3
4,  2
5,  1
1,  558
2,  79
3,  6
4,  1
1,  128
2,  14
3,  4
4,  3
1,  558
2,  79
3,  7
1,  558
2,  19
3,  2
1,  558
2,  74
3,  4
4,  2
5,  1
1,  558
2,  79
3,  8
1,  558
2,  74
3,  19
4,  4
5,  1
1,  60
2,  19
3,  5
1,  558
2,  39
3,  5
4,  3
1,  128
2,  14
3,  4
4,  3
5,  2
1,  558
2,  10
3,  4
4,  1
1,  558
2,  113
3,  20
4,  6
5,  1
1,  558
2,  79
3,  6
4,  1
1,  558
2,  74
3,  11
4,  2
1,  558
2,  39
3,  9
4,  2
5,  1
1,  60
2,  19
3,  3
1,  558
2,  79
3,  6
4,  2
1,  128
2,  14
3,  4
4,  3
1,  558
2,  74
3,  19
4,  2
1,  558
2,  93
3,  7
1,  558
2,  39
3,  3
4,  2
5,  1
1,  558
2,  74
3,  4
4,  1
1,  558
2,  79
3,  8
4,  1
1,  60
2,  19
3,  3
4,  2
5,  1
1,  558
2,  39
3,  5
4,  3
5,  2
1,  128
2,  14
3,  6
4,  1
1,  558
2,  93
3,  20
4,  4
5,  2
6,  1
1,  558
2,  93
3,  20
1,  558
2,  39
3,  1
1,  558
2,  74
3,  19
4,  3
5,  1
1,  558
2,  74
3,  1
1,  60
2,  19
3,  3
4,  2
1,  558
2,  113
3,  20
4,  6
5,  1
1,  128
2,  14
3,  6
1,  558
2,  74
3,  4
4,  1
1,  558
2,  39
3,  3
1,  558
2,  20
1,  558
2,  39
3,  4
4,  1
1,  558
2,  39
3,  9
4,  1
1,  28
2,  12
3,  5
4,  4
1,  5
2,  1
1,  60
2,  6
3,  4
4,  3
5,  2
6,  1
1,  60
2,  6
3,  1
1,  60
2,  5
3,  4
4,  3
1,  60
2,  19
3,  4
4,  3
5,  2
1,  60
2,  19
3,  3
4,  2
1,  60
2,  19
3,  4
4,  3
5,  2
1,  28
2,  8
3,  5
4,  4
5,  3
6,  2
7,  1
1,  28
2,  8
3,  5
4,  4
5,  3
6,  2
1,  28
2,  8
3,  5
4,  4
5,  3
1,  28
2,  8
3,  5
1,  28
2,  6
3,  5
1,  28
2,  8
3,  5
4,  4
5,  3
1,  28
2,  8
3,  5
4,  4
5,  3
6,  2
7,  1
1,  28
2,  12
3,  5
4,  4
1,  60
2,  6
1,  229
2,  32
3,  9
4,  1
1,  229
2,  32
3,  7
4,  3
1,  229
2,  57
3,  4
4,  2
5,  1
1,  229
2,  32
3,  7
1,  229
2,  16
3,  6
4,  2
5,  1
1,  229
2,  58
3,  12
4,  3
1,  28
2,  8
3,  2
4,  1
1,  60
2,  6
3,  4
1,  229
2,  32
3,  7
4,  2
5,  1
1,  229
2,  16
3,  6
4,  2
5,  1
1,  229
2,  32
3,  7
4,  3
5,  2
6,  1
1,  229
2,  58
3,  12
1,  229
2,  18
3,  5
4,  3
5,  2
1,  229
2,  10
3,  4
4,  3
1,  28
2,  12
3,  5
1,  60
2,  13
1,  229
2,  18
3,  7
4,  3
1,  229
2,  18
3,  4
4,  2
5,  1
1,  229
2,  16
3,  6
4,  2
5,  1
1,  229
2,  16
3,  3
1,  229
2,  16
3,  3
4,  2
1,  229
2,  16
3,  4
4,  3
5,  2
6,  1
1,  28
2,  12
3,  1
1,  60
2,  5
3,  4
4,  3
5,  2
6,  1
1,  229
2,  57
3,  4
4,  2
1,  229
2,  32
3,  9
4,  4
1,  229
2,  16
3,  1
1,  229
2,  32
3,  9
4,  4
5,  1
1,  229
2,  16
1,  229
2,  58
3,  12
4,  3
5,  2
1,  28
2,  12
1,  60
2,  5
1,  229
2,  57
3,  7
4,  1
1,  229
2,  58
3,  7
1,  229
2,  58
3,  7
4,  1
1,  229
2,  57
3,  7
4,  2
1,  229
2,  58
3,  12
4,  4
5,  1
1,  229
2,  16
3,  3
4,  1
1,  28
2,  12
3,  5
1,  60
2,  13
3,  4
4,  3
1,  229
2,  16
1,  229
2,  16
3,  4
4,  1
1,  229
2,  57
3,  12
4,  2
1,  229
2,  10
3,  1
1,  229
2,  2
1,  229
2,  16
3,  6
4,  2
5,  1
1,  229
2,  32
3,  4
1,  128
2,  14
3,  1
1,  128
2,  28
3,  3
1,  558
2,  39
3,  10
4,  2
1,  558
2,  20
3,  8
4,  3
1,  558
2,  31
3,  8
4,  1
1,  558
2,  93
3,  20
4,  1
1,  558
2,  19
3,  5
4,  2
1,  28
2,  8
3,  2
4,  1
1,  229
2,  18
3,  5
1,  60
2,  13
3,  4
4,  3
5,  2
1,  229
2,  32
3,  9
4,  1
1,  229
2,  10
3,  4
1,  229
2,  18
3,  5
4,  1
1,  229
2,  32
3,  7
4,  1
1,  229
2,  58
3,  12
4,  1
1,  60
2,  19
3,  3
4,  2
1,  128
2,  4
3,  2
4,  1
1,  558
2,  93
3,  7
4,  2
1,  558
2,  74
3,  4
4,  2
5,  1
1,  558
2,  31
3,  4
4,  1
1,  558
2,  39
3,  9
4,  2
1,  558
2,  79
3,  8
4,  1
1,  558
2,  39
3,  9
4,  2
1,  229
2,  57
3,  10
4,  3
5,  1
1,  558
2,  113
3,  10
4,  1
1,  558
2,  113
3,  6
4,  2
5,  1
1,  682
2,  37
3,  5
4,  1
1,  682
2,  100
3,  17
4,  2
5,  1
1,  682
2,  100
3,  12
4,  2
1,  682
2,  121
3,  6
4,  3
5,  1
1,  682
2,  121
3,  8
4,  2
1,  229
2,  58
3,  5
4,  2
5,  1
1,  558
2,  39
3,  5
4,  1
1,  558
2,  79
3,  8
4,  1
1,  682
2,  24
3,  3
1,  682
2,  100
3,  6
4,  1
1,  682
2,  121
3,  6
4,  3
1,  682
2,  48
3,  7
4,  2
5,  1
1,  682
2,  36
3,  5
4,  1
1,  229
2,  58
3,  5
1,  558
2,  93
3,  20
4,  2
1,  558
2,  93
3,  12
4,  2
1,  682
2,  72
3,  11
4,  2
1,  682
2,  36
3,  7
4,  2
5,  1
1,  682
2,  48
3,  7
4,  1
1,  682
2,  100
3,  5
4,  1
1,  682
2,  4
3,  1
1,  229
2,  57
3,  2
4,  1
1,  558
2,  93
3,  20
4,  4
5,  2
1,  558
2,  74
3,  10
1,  682
2,  100
3,  6
4,  1
1,  682
2,  36
3,  3
1,  682
2,  100
1,  682
2,  100
3,  12
1,  682
2,  24
3,  4
1,  229
2,  58
3,  5
4,  2
1,  558
2,  31
3,  8
4,  2
1,  558
2,  113
3,  2
4,  1
1,  682
2,  100
3,  12
4,  1
1,  682
2,  48
3,  5
4,  1
1,  682
2,  12
3,  6
4,  1
1,  682
2,  24
3,  1
1,  682
2,  72
3,  5
4,  1
1,  229
2,  57
3,  4
4,  2
1,  128
2,  14
3,  1
1,  128
2,  18
1,  558
2,  20
3,  8
1,  558
2,  39
3,  10
4,  2
5,  1
1,  558
2,  20
3,  6
4,  2
1,  558
2,  93
3,  12
4,  1
1,  558
2,  19
3,  1
1,  28
2,  12
3,  5
4,  4
5,  3
6,  2
1,  229
2,  57
3,  4
4,  1
1,  60
2,  13
3,  1
1,  229
2,  18
3,  4
1,  229
2,  57
3,  7
4,  2
5,  1
1,  229
2,  58
3,  7
4,  2
5,  1
1,  229
2,  16
3,  1
1,  229
2,  18
3,  4
4,  1
1,  60
2,  19
3,  3
1,  128
2,  14
3,  4
4,  3
5,  2
1,  558
2,  113
3,  6
4,  2
5,  1
1,  558
2,  113
3,  2
4,  1
1,  558
2,  113
3,  13
4,  1
1,  558
2,  74
3,  19
4,  1
1,  558
2,  74
3,  10
4,  1
1,  558
2,  93
1,  229
2,  58
3,  7
4,  1
1,  558
2,  74
3,  11
4,  3
5,  1
1,  558
2,  93
3,  8
4,  2
1,  682
2,  37
3,  10
4,  3
5,  1
1,  682
2,  100
3,  5
4,  1
1,  682
2,  12
1,  682
2,  4
3,  2
1,  682
2,  24
3,  7
4,  1
1,  229
2,  57
3,  10
4,  3
5,  1
1,  558
2,  113
3,  10
4,  2
1,  558
2,  93
3,  20
4,  6
5,  1
1,  682
2,  48
3,  5
4,  1
1,  682
2,  166
3,  25
4,  1
1,  682
2,  166
3,  30
4,  4
5,  1
1,  682
2,  121
3,  6
4,  1
1,  682
2,  37
3,  5
4,  3
1,  229
2,  58
3,  7
4,  3
1,  558
2,  79
3,  14
4,  1
1,  558
2,  93
3,  12
4,  1
1,  682
2,  24
3,  7
4,  1
1,  682
2,  12
3,  6
1,  682
2,  48
3,  9
4,  1
1,  682
2,  48
3,  9
4,  1
1,  682
2,  4
1,  229
2,  32
3,  4
1,  558
2,  79
3,  2
4,  1
1,  558
2,  93
3,  12
4,  2
1,  682
2,  36
3,  5
1,  682
2,  24
3,  4
1,  682
2,  48
3,  9
4,  2
1,  682
2,  37
3,  10
4,  1
1,  682
2,  48
3,  7
4,  1
1,  229
2,  32
3,  1
1,  558
2,  93
3,  20
4,  4
5,  2
6,  1
1,  558
2,  93
3,  12
1,  682
2,  100
3,  8
1,  682
2,  72
3,  11
4,  1
1,  682
2,  48
3,  6
4,  1
1,  682
2,  48
3,  7
4,  2
5,  1
1,  682
2,  48
3,  9
4,  1
1,  229
2,  57
3,  10
4,  2
5,  1
1,  128
2,  26
3,  1
1,  128
2,  18
3,  3
4,  2
5,  1
1,  558
2,  31
3,  3
1,  558
2,  31
3,  3
4,  2
1,  558
2,  93
3,  12
4,  1
1,  558
2,  10
3,  1
1,  558
2,  31
3,  4
4,  2
5,  1
1,  28
2,  8
3,  2
1,  229
2,  32
3,  9
4,  2
5,  1
1,  60
2,  6
3,  4
4,  3
1,  229
2,  57
3,  7
4,  1
1,  229
2,  18
3,  7
4,  2
5,  1
1,  229
2,  16
3,  4
4,  3
5,  2
1,  229
2,  16
3,  4
1,  229
2,  58
3,  12
4,  3
5,  2
1,  60
2,  2
3,  1
1,  128
2,  14
3,  6
4,  2
1,  558
2,  79
3,  9
4,  2
1,  558
2,  74
3,  19
4,  2
5,  1
1,  558
2,  74
3,  19
4,  2
5,  1
1,  558
2,  79
3,  9
4,  1
1,  558
2,  31
3,  4
4,  1
1,  558
2,  93
3,  20
4,  2
1,  229
2,  58
3,  1
1,  558
2,  74
3,  10
4,  2
1,  558
2,  39
3,  5
4,  3
1,  682
2,  12
