Evaluations, Played
1,  101
2,  17
3,  1
1,  103
2,  17
3,  1
1,  104
2,  17
3,  1
1,  101
2,  15
3,  1
4,  1
1,  100
2,  17
3,  1
1,  101
2,  15
3,  2
4,  1
1,  103
2,  17
3,  2
1,  97
2,  17
3,  1
1,  99
2,  16
3,  2
1,  97
2,  17
3,  1
1,  83
2,  4
3,  3
4,  2
1,  77
2,  16
3,  3
4,  1
1,  78
2,  23
3,  3
4,  2
1,  80
2,  12
3,  1
1,  80
2,  4
3,  2
1,  80
2,  14
3,  4
4,  2
1,  83
2,  9
3,  2
4,  1
1,  80
2,  12
3,  3
4,  2
1,  81
2,  11
3,  1
1,  81
2,  4
3,  2
1,  81
2,  16
3,  3
4,  1
1,  78
2,  19
3,  3
4,  2
1,  82
2,  16
3,  3
1,  83
2,  10
3,  2
4,  2
5,  1
1,  78
2,  10
3,  3
1,  81
2,  8
3,  3
4,  2
1,  84
2,  23
3,  3
4,  2
5,  1
1,  78
2,  10
3,  3
1,  80
2,  10
3,  3
4,  2
1,  77
2,  6
3,  4
1,  218
2,  6
3,  1
1,  222
2,  17
3,  4
1,  216
2,  38
3,  9
4,  1
1,  226
2,  17
3,  5
4,  1
1,  226
2,  6
3,  1
1,  221
2,  6
3,  1
1,  224
2,  6
3,  1
1,  217
2,  20
3,  3
1,  225
2,  20
3,  2
1,  225
2,  31
3,  5
4,  1
1,  225
2,  41
3,  2
1,  220
2,  6
3,  2
1,  209
2,  45
3,  7
4,  1
1,  215
2,  6
3,  1
1,  224
2,  18
3,  1
1,  220
2,  20
3,  3
4,  1
1,  207
2,  34
3,  10
4,  1
1,  227
2,  31
3,  5
4,  1
1,  220
2,  20
3,  3
4,  1
1,  222
2,  20
3,  2
1,  215
2,  20
3,  3
4,  1
1,  221
2,  19
3,  1
1,  219
2,  6
3,  2
4,  1
1,  218
2,  31
3,  5
4,  1
1,  215
2,  45
3,  2
4,  1
1,  211
2,  43
3,  3
1,  220
2,  20
3,  3
1,  223
2,  33
3,  10
4,  1
1,  218
2,  48
3,  2
1,  223
2,  43
3,  3
1,  40
2,  11
3,  3
4,  1
1,  38
2,  11
3,  3
1,  40
2,  11
3,  3
4,  1
1,  40
2,  10
3,  1
1,  39
2,  11
3,  1
1,  40
2,  11
3,  1
1,  40
2,  11
3,  1
1,  39
2,  11
3,  3
1,  40
2,  11
3,  3
4,  1
1,  40
2,  11
3,  1
1,  83
2,  14
3,  3
4,  2
1,  78
2,  14
3,  3
1,  82
2,  12
3,  3
4,  1
1,  83
2,  19
3,  2
1,  82
2,  10
3,  3
4,  2
1,  82
2,  23
3,  3
4,  1
1,  84
2,  23
3,  2
1,  81
2,  16
3,  4
4,  2
5,  1
1,  80
2,  19
3,  2
4,  1
1,  84
2,  9
3,  1
1,  0
2,  0
1,  0
2,  0
1,  0
1,  0
1,  0
2,  0
1,  0
2,  0
1,  0
2,  0
1,  0
2,  0
1,  0
2,  0
1,  0
2,  0
1,  78
2,  11
1,  83
2,  10
3,  10
1,  84
2,  10
3,  1
1,  78
2,  8
1,  83
2,  12
3,  3
4,  1
1,  78
2,  16
3,  16
1,  80
2,  19
3,  2
4,  1
1,  76
2,  8
3,  1
1,  83
2,  13
1,  79
2,  12
3,  2
1,  77
2,  19
3,  1
1,  84
2,  6
3,  6
1,  80
2,  10
3,  10
1,  80
2,  19
3,  4
4,  1
1,  83
2,  16
3,  16
1,  82
2,  12
3,  1
4,  1
1,  78
2,  78
1,  80
2,  13
3,  1
1,  81
2,  4
1,  76
2,  8
3,  1
1,  80
2,  17
3,  1
1,  79
2,  10
3,  2
4,  1
1,  83
2,  20
3,  7
4,  2
5,  1
1,  80
2,  12
1,  82
2,  10
3,  1
1,  84
2,  13
3,  2
1,  83
2,  4
1,  81
2,  16
3,  3
4,  3
1,  81
2,  9
3,  2
1,  84
