Evaluations, Played
1,  100
2,  17
3,  1
1,  100
2,  17
3,  1
4,  1
1,  100
2,  17
3,  2
4,  1
1,  100
2,  17
3,  1
4,  1
1,  100
2,  17
3,  1
1,  98
2,  17
3,  1
1,  100
2,  17
3,  2
4,  1
1,  101
2,  17
3,  1
1,  100
2,  17
3,  1
1,  100
2,  17
3,  2
1,  74
2,  11
3,  3
4,  2
5,  1
1,  79
2,  10
3,  3
4,  1
1,  78
2,  4
3,  2
1,  80
2,  4
1,  79
2,  6
1,  79
2,  10
3,  2
1,  82
2,  13
3,  2
1,  84
2,  9
1,  79
2,  9
3,  2
4,  1
1,  78
2,  11
3,  1
1,  82
2,  15
3,  2
1,  83
2,  7
3,  3
4,  2
1,  77
2,  4
3,  3
1,  81
2,  11
3,  1
1,  78
2,  10
3,  2
4,  1
1,  83
2,  16
3,  4
4,  2
5,  1
1,  80
2,  10
3,  2
4,  1
1,  83
2,  12
3,  3
1,  83
2,  10
3,  2
1,  84
2,  4
1,  104
2,  24
3,  2
1,  109
2,  20
3,  3
4,  1
1,  117
2,  15
3,  7
4,  1
1,  117
2,  18
3,  1
1,  106
2,  21
3,  6
4,  1
1,  105
2,  22
3,  10
4,  2
5,  1
1,  121
2,  18
3,  1
1,  117
2,  11
3,  2
4,  1
1,  116
2,  17
3,  2
1,  112
2,  17
3,  4
1,  129
2,  25
3,  5
4,  1
1,  100
2,  6
3,  3
4,  1
1,  121
2,  17
3,  4
4,  1
1,  106
2,  20
3,  3
4,  1
1,  118
2,  23
3,  8
4,  2
5,  1
1,  114
2,  25
3,  2
1,  119
2,  19
3,  1
1,  109
2,  17
3,  4
4,  1
1,  108
2,  21
3,  5
4,  1
1,  115
2,  17
3,  4
4,  1
1,  116
2,  23
3,  5
4,  1
1,  115
2,  27
3,  2
1,  123
2,  14
3,  4
1,  106
2,  6
3,  2
4,  1
1,  115
2,  20
3,  5
4,  1
1,  124
2,  6
3,  1
1,  118
2,  6
3,  1
1,  106
2,  20
3,  3
4,  1
1,  126
2,  6
3,  3
1,  108
2,  6
3,  1
1,  39
2,  11
3,  3
4,  1
1,  38
2,  11
3,  1
1,  40
2,  11
3,  1
1,  40
2,  11
3,  1
1,  40
2,  11
3,  1
1,  39
2,  11
3,  3
4,  1
1,  40
2,  11
3,  1
4,  2
5,  1
1,  38
2,  11
3,  1
1,  40
2,  11
3,  3
4,  1
1,  39
2,  11
3,  1
1,  83
2,  9
3,  2
1,  84
2,  7
3,  3
4,  2
5,  1
1,  81
2,  20
3,  3
4,  3
5,  1
1,  84
2,  20
3,  3
4,  2
1,  80
2,  6
3,  3
4,  2
1,  76
2,  6
3,  2
1,  79
2,  17
3,  2
4,  1
1,  74
2,  7
3,  2
4,  1
1,  84
2,  16
3,  2
4,  1
1,  79
2,  6
