Evaluations, Played
599, 5
5100, 6
1195, 5
5775, 6
1382, 4
3385, 6
1820, 5
6225, 6
4875, 6
5100, 6
7425, 7
8100, 7
3900, 5
1575, 4
3450, 5
2775, 5
1425, 5
5775, 6
6525, 7
2475, 4
3525, 6
4875, 6
2688, 6
5325, 6
3443, 6
1800, 4
7950, 8
5100, 6
5175, 7
5100, 6
1943, 6
3900, 5
4875, 6
4800, 5
4425, 6
3000, 5
5775, 6
1651, 5
3450, 5
1350, 4
5250, 5
4224, 7
1350, 4
3450, 5
5550, 6
4483, 6
4800, 5
1350, 4
3225, 5
6075, 7
6000, 6
2799, 6
3975, 6
4875, 6
3450, 5
1824, 5
971, 6
1566, 5
3000, 5
5100, 6
5325, 6
5521, 7
3000, 5
465, 5
3450, 5
1309, 4
5775, 6
8325, 7
4650, 6
1374, 5
4650, 6
3450, 5
4125, 5
3675, 5
2025, 4
1800, 4
2571, 6
3450, 5
846, 5
3225, 5
4800, 5
3900, 5
3225, 5
66, 3
8100, 7
3675, 5
3675, 5
6525, 7
4125, 5
4125, 5
66, 3
2925, 4
3450, 5
2523, 5
3225, 5
356, 4
7425, 7
934, 4
3450, 5
600, 3
2550, 5
4923, 7
1173, 5
3675, 5
3675, 5
3675, 5
4125, 5
2700, 4
3000, 5
3450, 5
5325, 6
5325, 6
3750, 6
4200, 6
1102, 5
3423, 5
4650, 6
4650, 6
5325, 6
1350, 4
6450, 6
2100, 5
1275, 3
3900, 5
2823, 6
2325, 5
1623, 5
3975, 6
5250, 5
3900, 5
5250, 5
825, 3
1835, 5
6525, 7
3675, 5
4200, 6
2250, 4
1950, 3
1500, 3
68, 4
3375, 4
7125, 6
5250, 5
2025, 4
600, 3
3450, 5
1943, 6
1074, 4
1824, 5
5775, 6
1374, 5
1800, 4
3675, 5
78, 5
3675, 5
5100, 6
6525, 7
6000, 6
6750, 7
5100, 6
2700, 4
3675, 5
4575, 5
3648, 5
6075, 7
501, 5
3225, 5
6000, 6
3450, 5
1848, 5
3675, 5
2523, 5
535, 4
5325, 6
3825, 4
928, 4
5550, 6
825, 3
1350, 4
5550, 6
2712, 6
2775, 5
6525, 7
3675, 5
2128, 6
1623, 5
3675, 5
3675, 5
5775, 6
3723, 6
3225, 5
6675, 6
5775, 6
5550, 6
5775, 6
3450, 5
6075, 7
1093, 5
2550, 5
1575, 4
2700, 4
9525, 8
48, 2
3450, 5
3675, 5
4575, 5
2475, 4
3450, 5
3825, 4
78, 5
3450, 5
4650, 6
3000, 5
5100, 6
4125, 5
5550, 6
3900, 5
6525, 7
9975, 8
6000, 6
3000, 5
1195, 5
2550, 5
3900, 5
2550, 5
3450, 5
2523, 5
4875, 6
6300, 7
4650, 6
4575, 5
1402, 6
2925, 4
2925, 4
6000, 6
5100, 6
4875, 6
4650, 6
3000, 5
3675, 5
1979, 5
3600, 4
1800, 4
2994, 6
648, 4
4425, 6
6300, 7
3900, 5
5325, 6
3450, 5
3675, 5
4425, 6
3450, 5
4350, 5
2823, 6
2550, 5
1166, 5
4650, 6
3000, 5
3474, 6
3150, 4
1453, 5
3000, 5
3150, 4
4050, 4
5025, 5
356, 4
4425, 6
1575, 4
2994, 6
973, 4
1883, 6
4875, 6
1050, 3
4800, 5
5550, 6
1419, 5
3750, 6
1623, 5
4575, 5
5325, 6
354, 4
3000, 5
6975, 7
5625, 7
5025, 5
976, 5
3675, 5
822, 4
6225, 6
5775, 6
2550, 5
2383, 5
624, 4
5775, 6
630, 5
3750, 6
2775, 5
976, 5
3000, 5
3375, 4
3975, 6
3675, 5
4398, 6
3450, 5
3675, 5
4425, 6
7650, 7
5325, 6
648, 4
4125, 5
3048, 6
3135, 6
2065, 6
348, 3
3648, 5
2325, 5
1627, 6
648, 4
1575, 4
1820, 5
4650, 6
3900, 5
4875, 6
6225, 6
5775, 6
4875, 6
3450, 5
5100, 6
3675, 5
825, 3
5100, 6
1848, 5
5550, 6
6750, 7
980, 6
4350, 5
3900, 5
1350, 4
1098, 4
3450, 5
958, 5
4650, 6
3975, 6
4149, 6
4350, 5
7875, 7
4125, 5
3000, 5
4200, 6
2922, 6
3975, 6
2724, 5
3150, 4
3900, 5
2748, 5
3225, 5
3000, 5
1852, 6
5550, 6
2700, 4
1575, 4
1599, 5
3450, 5
2130, 5
2448, 6
2049, 5
6975, 7
2274, 5
6300, 7
4125, 5
2325, 5
4875, 6
1149, 5
3699, 6
3675, 5
2571, 6
4125, 5
1173, 5
4650, 6
5325, 6
3750, 6
2775, 5
3225, 5
5701, 7
5100, 6
8100, 7
4425, 6
5100, 6
5100, 6
2831, 6
1280, 6
6750, 7
3900, 5
3900, 5
7050, 8
4875, 6
4125, 5
3450, 5
348, 3
4425, 6
4800, 5
3750, 6
1098, 4
3225, 5
2700, 4
624, 4
6000, 6
3000, 5
1350, 4
5100, 6
6975, 7
2373, 6
3225, 5
4200, 6
654, 5
324, 3
2775, 5
1350, 4
4350, 5
5325, 6
4875, 6
2574, 6
2250, 4
4575, 5
5325, 6
801, 6
5550, 6
364, 5
4066, 7
3225, 5
2250, 4
4350, 5
4425, 6
4425, 6
4425, 6
3675, 5
3975, 6
1046, 4
1575, 4
3000, 5
3750, 6
1179, 6
1575, 4
4473, 7
2700, 4
6000, 6
3750, 6
3233, 6
1872, 6
2599, 6
2250, 4
5775, 6
5775, 6
3000, 5
2571, 6
5550, 6
600, 3
2475, 4
6975, 7
3675, 5
3150, 4
3675, 5
4800, 5
2325, 5
3450, 5
1824, 5
348, 3
3900, 5
5775, 6
6900, 6
6000, 6
2125, 6
3900, 5
3675, 5
4200, 6
4875, 6
758, 5
3150, 4
2850, 6
5100, 6
861, 4
3198, 5
4125, 5
600, 3
3675, 5
648, 4
8700, 6
2274, 5
3975, 6
