Evaluations, Played
2723, 5
10900, 5
8549, 5
11900, 6
5603, 5
10258, 5
6549, 4
7581, 6
11249, 5
7348, 5
8700, 4
14000, 6
4648, 5
7500, 4
12700, 5
6639, 6
10600, 5
12800, 6
11900, 6
14000, 6
10100, 6
8800, 5
7600, 5
9800, 6
8200, 5
16800, 7
15900, 7
7900, 5
6400, 5
11900, 6
9700, 5
10900, 5
6900, 4
9700, 5
13400, 6
11000, 6
2947, 5
12700, 5
8482, 6
11300, 6
9608, 5
13500, 7
9700, 5
7900, 5
10300, 5
4688, 6
5700, 4
12700, 5
2906, 5
8500, 5
7924, 6
11300, 6
7200, 4
14000, 6
11900, 6
7000, 5
4147, 5
4224, 5
7300, 5
9100, 5
9100, 5
13400, 6
12500, 6
10700, 6
13400, 6
2799, 4
12500, 6
8800, 5
12500, 6
9500, 6
12200, 6
5724, 5
8112, 5
11600, 6
14100, 7
17800, 8
9400, 5
12800, 6
8200, 5
12700, 5
13900, 5
6600, 4
10600, 5
70, 4
8100, 4
9700, 5
6348, 5
5648, 4
9700, 5
12500, 6
74, 4
8700, 4
6000, 4
12500, 6
1358, 5
10000, 5
11524, 6
7300, 5
10300, 5
10848, 5
13100, 6
7500, 4
7200, 4
8200, 5
15800, 6
9100, 5
11500, 5
8100, 4
7600, 5
6324, 5
7600, 5
12700, 5
10900, 5
12600, 7
10900, 5
10500, 4
12500, 6
12448, 6
11600, 6
10700, 6
13100, 6
7900, 5
10600, 5
1654, 4
6948, 5
9899, 6
11000, 6
12500, 6
8398, 5
12700, 5
14600, 6
15200, 6
14400, 7
15000, 7
11000, 6
11200, 5
12800, 6
7700, 3
15500, 6
60, 3
18900, 7
16700, 6
12400, 5
9248, 4
2249, 3
7500, 4
8949, 4
15800, 6
9100, 5
10600, 5
12100, 5
9400, 5
9500, 3
78, 5
14500, 5
14500, 5
13100, 6
4748, 4
1654, 4
13700, 6
13400, 6
6548, 4
1949, 3
6248, 4
10400, 6
10600, 5
10300, 5
10600, 5
13700, 6
13000, 5
6600, 4
15800, 6
7800, 4
11524, 6
14000, 6
11500, 5
11300, 6
10400, 6
7224, 5
11500, 5
5348, 4
10900, 5
13324, 6
9300, 4
7247, 6
14248, 6
8800, 5
5900, 3
6800, 3
11600, 6
4748, 4
10000, 5
3397, 5
11200, 5
12100, 5
7300, 5
9700, 5
7300, 5
9700, 5
8500, 5
16100, 6
10600, 5
64, 3
14000, 6
14600, 6
15400, 5
7548, 5
6248, 4
9800, 6
70, 4
9100, 5
12700, 5
9700, 5
11800, 5
11900, 6
1356, 4
3997, 5
8500, 5
13600, 5
13400, 6
10100, 6
11300, 6
13700, 6
11600, 6
12424, 6
12800, 6
5048, 4
10100, 6
11900, 6
5700, 4
4148, 4
2354, 5
1973, 4
10600, 5
1354, 4
11300, 6
10100, 6
11600, 6
7848, 5
8500, 5
10700, 6
1348, 3
11900, 6
13400, 6
11300, 6
3552, 5
8400, 4
9448, 6
7500, 4
12800, 6
10900, 5
10400, 6
7000, 5
9649, 5
10700, 6
10900, 5
3997, 5
9400, 5
8200, 5
12500, 6
11200, 5
8800, 5
12800, 6
14100, 7
7800, 4
3397, 5
7800, 4
11748, 5
12100, 5
6600, 4
9700, 5
10600, 5
12200, 6
12800, 6
11300, 6
13400, 6
5447, 6
6600, 4
458, 4
11900, 6
11800, 5
7448, 4
6900, 4
9700, 5
8200, 5
10600, 5
8947, 6
9100, 5
10929, 5
9700, 5
9724, 6
4048, 5
6729, 5
7900, 5
8800, 5
6900, 4
11500, 5
9448, 6
6300, 4
12500, 6
7600, 5
11900, 6
8200, 5
5100, 4
10000, 5
10900, 5
12100, 5
6900, 4
3224, 4
5452, 6
8500, 5
11600, 6
14900, 6
11048, 7
2949, 4
10948, 6
9400, 5
8800, 5
13600, 5
13300, 5
8500, 5
14000, 6
5748, 5
11200, 5
6400, 5
9042, 6
11600, 6
8800, 5
11500, 5
12800, 6
13900, 5
10700, 6
6000, 4
9100, 5
7500, 4
8800, 5
6624, 5
6248, 4
12200, 6
7200, 4
8200, 5
8500, 5
5948, 4
756, 4
8800, 5
9900, 4
6852, 5
7600, 5
748, 3
6324, 5
4047, 5
460, 5
16100, 6
8848, 6
12200, 6
6648, 5
11300, 6
7400, 6
11900, 6
2648, 4
10300, 5
13100, 6
9500, 6
6258, 6
15500, 6
10008, 6
11900, 6
2600, 3
14300, 6
10000, 5
6000, 4
8500, 5
11900, 6
4800, 4
5700, 4
12800, 6
9000, 4
462, 5
10100, 6
11300, 6
8748, 5
9700, 5
8148, 5
12800, 6
12400, 5
3547, 5
10924, 6
8900, 6
7300, 5
9100, 5
4198, 5
5926, 6
10000, 5
6924, 5
1954, 4
5648, 4
10400, 6
8200, 5
1973, 4
10048, 6
6496, 5
13000, 5
13400, 6
4100, 3
13100, 6
11600, 6
11900, 6
11300, 6
10600, 5
10900, 5
13600, 5
11600, 6
9448, 6
2748, 4
9500, 6
9100, 5
12300, 4
10000, 5
8248, 6
9100, 5
8500, 5
12200, 6
11300, 6
12500, 6
13300, 5
12200, 6
9445, 6
11900, 6
9348, 5
11200, 5
6924, 5
12800, 6
2415, 5
11300, 6
12200, 6
11900, 6
10400, 6
6397, 5
5155, 5
11000, 6
6000, 4
14200, 5
2898, 4
14900, 6
11900, 6
11200, 5
7600, 5
10324, 6
8800, 5
7600, 5
5342, 5
9800, 6
10900, 5
15600, 7
8800, 5
8084, 5
9000, 4
10824, 5
11800, 5
7752, 5
11600, 6
11100, 4
12100, 5
12400, 5
11900, 6
13100, 6
3697, 5
1348, 3
8200, 5
9448, 6
10300, 5
9724, 6
8500, 5
11800, 5
10800, 4
4196, 6
9500, 6
10700, 6
8206, 6
12500, 6
9100, 5
10100, 6
7300, 5
5400, 4
11000, 6
5652, 5
9400, 5
10900, 5
6924, 5
758, 4
6048, 5
6900, 4
6900, 4
9700, 5
8800, 5
8900, 6
9900, 4
10000, 5
10200, 4
5752, 6
7948, 6
700, 2
11300, 6
10100, 6
6868, 6
2324, 4
10700, 6
11000, 6
5424, 5
12124, 6
5700, 4
6242, 5
12500, 6
3397, 5
13100, 6
13400, 6
9100, 5
6900, 4
11300, 6
8200, 5
11512, 6
9849, 4
11700, 4
13900, 5
11600, 6
7500, 4
12200, 6
10100, 6
17700, 7
10900, 5
16100, 6
48, 2
11800, 5
10948, 6
9400, 5
13700, 6
13000, 5
8800, 5
70, 4
11300, 6
6300, 4
13300, 5
10300, 5
9700, 5
3522, 5
15000, 7
9700, 5
10300, 5
11300, 6
8800, 5
8900, 6
15549, 7
9724, 6
7200, 4
1354, 4
12500, 6
10949, 6
8068, 6
8848, 6
5600, 3
11500, 5
11524, 6
11500, 5
6900, 4
7900, 5
10000, 5
8900, 6
7648, 6
13300, 5
7200, 4
6600, 4
5048, 4
14900, 6
11849, 6
12800, 6
10000, 5
10100, 6
10700, 6
10300, 5
7500, 4
9200, 6
12400, 5
8346, 7
9400, 5
9047, 6
3672, 5
11900, 6
3397, 5
8915, 6
10900, 5
2898, 4
5748, 5
10000, 5
4449, 4
7900, 5
12200, 6
12100, 5
7624, 6
11600, 6
9400, 5
19000, 8
8855, 6
10600, 5
10000, 5
11900, 6
7000, 5
13500, 7
8800, 5
10600, 5
8520, 6
9500, 6
8200, 5
2111, 4
9700, 5
6924, 5
11181, 6
4147, 5
4626, 5
8500, 5
10900, 5
5400, 4
10720, 7
11200, 5
15600, 7
17300, 6
3969, 5
8500, 5
3697, 5
8500, 5
10700, 6
7897, 5
11600, 6
9800, 6
11484, 6
14500, 8
7000, 5
5190, 5
15800, 6
10600, 5
3697, 5
19800, 7
11200, 5
17600, 6
72, 4
5400, 4
6600, 4
7748, 4
4748, 4
10900, 5
8098, 5
10600, 5
12400, 5
11300, 6
3847, 5
7500, 4
14600, 6
17300, 6
9800, 6
8398, 5
12400, 5
10700, 6
7824, 5
6300, 4
6624, 5
48, 2
16500, 7
19000, 8
11800, 5
10300, 5
5700, 4
6900, 4
16700, 6
9600, 4
10300, 5
10500, 4
9700, 5
14200, 5
12500, 6
8600, 6
9200, 6
10500, 4
11200, 5
8700, 4
14600, 6
4813, 5
14600, 6
2684, 5
12200, 6
7400, 3
11800, 5
10100, 6
10900, 5
6648, 5
13400, 6
16500, 7
11800, 5
11100, 4
11900, 6
12700, 5
9700, 5
6600, 4
6048, 5
7597, 6
9647, 6
10300, 5
12900, 7
74, 4
12400, 5
12800, 6
12100, 5
7500, 4
10300, 5
12700, 5
11900, 6
10600, 5
13600, 5
12400, 5
15100, 5
11800, 5
10300, 5
48, 2
13100, 6
9400, 5
13300, 5
6000, 4
11500, 5
8448, 5
13700, 6
12500, 6
5155, 5
3800, 3
11500, 5
2900, 3
3547, 5
11900, 6
2772, 5
11800, 5
11200, 5
9000, 4
6000, 4
10700, 6
15200, 6
11300, 6
7500, 4
14200, 5
3997, 5
5900, 3
15300, 7
8552, 7
5100, 4
7548, 5
7300, 5
12200, 6
6600, 4
10048, 6
2748, 4
5148, 5
3852, 5
1973, 4
7648, 6
12700, 5
5100, 4
11300, 6
9400, 5
10397, 7
6100, 5
15300, 7
9700, 5
10300, 5
8500, 5
11200, 5
5900, 3
7300, 5
8100, 4
8500, 5
4084, 4
7200, 4
7299, 4
14800, 5
4190, 4
9171, 5
3530, 5
6300, 4
8200, 5
13900, 5
8200, 5
10700, 6
8200, 5
12800, 6
7248, 5
11000, 6
14400, 7
15500, 6
8200, 5
8100, 4
8500, 5
12800, 6
5448, 5
2954, 5
11000, 6
11600, 6
10700, 6
9800, 6
12800, 6
7208, 5
3653, 5
12200, 6
9124, 6
4748, 4
9100, 5
7906, 6
15200, 6
424, 3
11900, 6
10900, 5
10600, 5
9700, 5
10100, 6
11648, 7
6048, 5
8300, 6
12200, 6
11900, 6
19200, 7
11600, 6
3878, 5
7300, 5
8400, 4
14000, 6
9700, 5
12800, 6
7000, 5
15800, 6
4297, 5
6900, 4
13400, 6
4848, 5
4700, 5
10000, 5
9400, 5
2922, 5
5444, 6
15424, 6
10900, 5
10024, 6
6803, 5
15200, 6
9700, 5
10000, 5
13100, 6
10000, 5
15400, 8
11000, 6
7500, 4
9800, 6
8400, 4
7148, 4
4346, 6
15900, 7
8824, 6
6000, 4
12500, 6
9100, 5
10300, 5
14000, 6
10000, 5
10948, 6
11000, 6
10400, 6
7000, 5
7900, 5
7648, 6
13600, 5
7507, 6
5374, 5
10100, 6
10900, 5
6242, 5
9100, 5
10100, 6
9400, 5
11000, 6
12200, 6
2147, 4
12800, 6
10600, 5
4252, 5
10300, 5
4148, 4
14300, 6
5754, 6
11648, 7
13100, 6
2630, 5
760, 4
8224, 6
4800, 4
11500, 5
7500, 4
5948, 4
7548, 5
11300, 6
11900, 6
3254, 5
8100, 4
13398, 6
11900, 6
8800, 5
12500, 6
6600, 4
10468, 6
9924, 5
7748, 4
13500, 7
7924, 6
9600, 4
3554, 5
7900, 5
8800, 5
5700, 4
17300, 6
11000, 6
8200, 5
9800, 6
2352, 5
10600, 5
12824, 7
10648, 6
2680, 4
13500, 7
11300, 6
6048, 5
9124, 6
6648, 5
14300, 6
9800, 6
10000, 5
13700, 6
9348, 5
13048, 6
2048, 4
10024, 6
10300, 5
8500, 5
6924, 5
5436, 6
10600, 5
14000, 6
7024, 6
9800, 6
2649, 4
10100, 6
13000, 5
10600, 5
9448, 6
9448, 6
2348, 4
11300, 6
9800, 6
9800, 6
12200, 6
10400, 6
12000, 7
5648, 4
6600, 4
2598, 4
10248, 5
10000, 5
10600, 5
11300, 6
10700, 6
4377, 4
5000, 3
9500, 6
10224, 5
9055, 5
15500, 6
12200, 6
8500, 5
11448, 5
5748, 5
3250, 6
10100, 6
4147, 5
17400, 7
7824, 5
7752, 5
13200, 7
8500, 5
7900, 5
9649, 5
9310, 6
6500, 3
5400, 4
3147, 5
8100, 4
2624, 4
12848, 7
5700, 4
12800, 6
10700, 6
8800, 5
11900, 6
10600, 5
6300, 4
10000, 5
748, 3
10000, 5
10000, 5
12500, 6
7897, 6
9749, 6
5700, 4
9148, 6
15052, 8
8800, 5
8200, 5
8715, 7
5848, 5
10900, 5
9700, 5
7524, 5
8500, 5
8484, 6
2448, 4
9700, 5
13100, 6
9400, 5
15600, 7
11000, 6
13300, 5
11600, 6
8000, 3
6900, 4
13400, 6
82, 6
8100, 4
10600, 5
9548, 4
9000, 4
5096, 6
11600, 6
13400, 6
12500, 6
11600, 6
7500, 4
7600, 5
13100, 6
13300, 5
74, 4
9100, 5
11200, 5
1356, 4
15700, 8
6600, 4
11200, 5
10000, 5
13700, 6
9100, 5
7200, 4
4946, 6
5748, 5
5948, 4
10000, 5
8800, 5
8400, 4
14700, 7
17100, 7
11500, 5
6932, 6
6799, 5
6652, 6
13100, 6
6648, 5
11600, 6
6300, 4
7300, 5
8500, 5
9500, 6
7699, 5
7600, 5
10000, 5
12600, 7
11600, 6
756, 4
2352, 5
10997, 7
6148, 5
9700, 5
11000, 6
9800, 6
74, 4
10900, 5
8500, 5
9000, 4
9000, 4
20500, 8
3999, 4
10600, 5
9000, 4
2622, 5
13800, 7
11800, 5
14200, 5
17500, 8
11900, 6
12100, 5
13400, 6
12200, 6
9800, 6
8200, 5
6400, 5
70, 4
13500, 7
14000, 6
13400, 6
11700, 7
13700, 6
10700, 6
9200, 6
9600, 4
11600, 6
3697, 5
9300, 4
16200, 7
9100, 5
9400, 5
12900, 7
6300, 4
18300, 7
10400, 6
9300, 4
8400, 4
12500, 6
7500, 4
5052, 5
10900, 5
11000, 6
3547, 5
8100, 4
3548, 4
12200, 6
6700, 5
2300, 3
13700, 6
6700, 5
13200, 7
11500, 5
15300, 7
9000, 4
10300, 5
5400, 4
12685, 7
15300, 7
4297, 5
10600, 5
6024, 5
7224, 5
15000, 7
8800, 5
13400, 6
7798, 5
14097, 7
16900, 5
12200, 6
13000, 5
11300, 6
14000, 6
6999, 4
18800, 6
2873, 4
10400, 6
9914, 6
6600, 4
10000, 5
10000, 5
14900, 6
14500, 5
2898, 4
13800, 7
10100, 6
8400, 4
9700, 5
6600, 4
10300, 5
11200, 5
8700, 4
12200, 6
11422, 6
8500, 5
12100, 5
17300, 6
3547, 5
9924, 5
2748, 4
8500, 5
9000, 4
10600, 5
14000, 6
6600, 4
11500, 5
10300, 5
3506, 5
14600, 6
15124, 6
5900, 3
10066, 7
11824, 6
10300, 5
10500, 4
7508, 5
13100, 6
9700, 5
9400, 5
3824, 4
6231, 5
13600, 5
70, 4
6600, 4
10900, 5
10300, 5
8748, 5
8748, 5
9048, 5
68, 4
14800, 5
17500, 8
14600, 6
9100, 5
12648, 5
1648, 3
6248, 4
16200, 7
15900, 7
10600, 5
3547, 5
11900, 6
11600, 6
14000, 6
10700, 6
14700, 7
12100, 5
10449, 6
9800, 6
12900, 7
12200, 6
10000, 5
6900, 4
9348, 5
5352, 5
16800, 7
12800, 6
11300, 6
7500, 4
748, 3
6100, 5
16100, 6
6900, 4
3547, 5
8500, 5
10300, 5
12200, 6
8400, 4
3747, 5
8400, 4
10000, 5
12500, 6
3898, 5
7548, 5
6600, 4
11600, 6
8800, 5
4748, 4
6200, 3
15000, 7
8200, 5
2648, 4
9100, 5
11900, 6
9200, 6
7200, 4
9600, 4
8500, 5
9048, 5
3547, 5
10848, 5
9048, 5
758, 4
7500, 4
9400, 5
16700, 6
10000, 5
11424, 6
4800, 4
7248, 5
8500, 5
9100, 5
10400, 6
9868, 6
11000, 6
9681, 6
12200, 6
5800, 5
8800, 5
13648, 6
13400, 6
7200, 4
10700, 6
8500, 5
3151, 6
3597, 5
9748, 6
9200, 6
15600, 7
5229, 5
5400, 4
15200, 6
13700, 6
7600, 5
7600, 5
11200, 5
5400, 4
11900, 6
6948, 5
11900, 6
10600, 5
11600, 6
8100, 4
12148, 6
11000, 6
8500, 5
7900, 5
2328, 5
2600, 3
14100, 7
7000, 5
7900, 5
2348, 4
7000, 5
11900, 6
9700, 5
13748, 7
10000, 5
8800, 5
10600, 5
5300, 3
12300, 7
16600, 8
10700, 6
7600, 5
6600, 4
13199, 6
6152, 4
3498, 4
3697, 5
10548, 5
12800, 6
11824, 6
5348, 4
4748, 4
14900, 6
4648, 5
4335, 7
6324, 5
7900, 5
10598, 6
8100, 4
13400, 6
7800, 4
5048, 4
9424, 6
10000, 5
13849, 8
9500, 6
9700, 5
3800, 3
11800, 5
11448, 5
9200, 6
7447, 6
14000, 6
12500, 6
5654, 5
12500, 6
11600, 6
12200, 6
