Evaluations, Played
1,  100
2,  17
3,  1
1,  100
2,  16
3,  1
1,  101
2,  14
3,  2
4,  1
1,  102
2,  17
3,  2
1,  103
2,  17
3,  1
1,  105
2,  17
3,  1
1,  103
2,  17
3,  1
1,  100
2,  17
3,  1
1,  101
2,  17
3,  1
1,  100
2,  17
3,  1
1,  81
2,  10
3,  2
4,  1
1,  77
2,  5
3,  2
4,  2
1,  83
2,  10
3,  2
1,  80
2,  9
3,  4
4,  3
5,  2
6,  1
1,  79
2,  9
3,  2
1,  75
2,  13
3,  3
1,  82
2,  13
3,  2
1,  81
2,  23
3,  3
4,  1
1,  82
2,  9
3,  2
4,  1
1,  84
2,  16
3,  2
1,  81
2,  4
1,  82
2,  13
3,  1
4,  1
1,  75
2,  6
3,  4
4,  3
1,  82
2,  14
3,  4
1,  77
2,  13
3,  2
1,  83
2,  13
3,  2
4,  1
1,  76
2,  13
3,  3
1,  83
2,  4
1,  78
2,  12
3,  4
4,  3
1,  81
2,  14
3,  4
4,  2
1,  203
2,  17
3,  7
4,  1
1,  221
2,  17
3,  4
4,  1
1,  224
2,  6
3,  1
1,  215
2,  6
3,  1
1,  214
2,  39
3,  3
4,  1
1,  219
2,  26
3,  2
1,  222
2,  6
3,  2
4,  1
1,  209
2,  30
3,  2
4,  1
1,  217
2,  31
3,  5
4,  1
1,  220
2,  6
3,  1
1,  214
2,  20
3,  2
4,  1
1,  222
2,  36
3,  8
4,  1
1,  214
2,  19
3,  1
1,  223
2,  28
3,  3
4,  1
1,  224
2,  20
3,  2
1,  223
2,  19
3,  4
1,  224
2,  11
3,  1
4,  1
1,  219
2,  20
3,  3
4,  1
1,  218
2,  20
3,  2
1,  211
2,  6
3,  3
4,  1
1,  222
2,  17
3,  3
1,  218
2,  31
3,  5
4,  1
1,  213
2,  48
3,  7
4,  1
1,  215
2,  6
3,  2
4,  1
1,  218
2,  20
3,  3
4,  1
1,  224
2,  31
3,  5
4,  1
1,  224
2,  18
3,  4
4,  1
1,  215
2,  20
3,  3
1,  193
2,  20
3,  2
4,  1
1,  220
2,  31
3,  2
1,  40
2,  11
3,  3
4,  1
1,  40
2,  11
3,  1
1,  37
2,  11
3,  3
4,  1
1,  40
2,  11
3,  1
1,  40
2,  9
3,  3
4,  1
1,  39
2,  11
3,  1
1,  40
2,  11
3,  1
1,  40
2,  10
3,  3
1,  40
2,  11
3,  3
1,  40
2,  10
3,  2
4,  1
1,  83
2,  13
3,  2
1,  82
2,  15
3,  3
4,  1
1,  78
2,  4
1,  80
2,  16
3,  3
1,  69
2,  10
3,  2
1,  78
2,  23
3,  2
1,  83
2,  15
3,  3
4,  1
1,  75
2,  12
3,  2
4,  1
1,  78
2,  10
3,  2
4,  1
1,  83
2,  9
3,  2
4,  1
1,  0
2,  0
1,  0
