Evaluations, Played
500, 6
936, 7
936, 6
936, 7
976, 7
976, 5
976, 6
976, 5
216, 6
660, 6
204, 5
204, 8
660, 8
660, 7
660, 7
660, 7
660, 7
224, 7
936, 6
224, 6
936, 6
936, 7
936, 6
936, 7
660, 5
224, 7
224, 7
936, 6
936, 7
936, 6
936, 6
936, 6
500, 7
936, 7
936, 7
936, 6
976, 7
976, 7
976, 7
976, 6
500, 6
936, 7
936, 6
936, 7
976, 6
976, 7
976, 5
976, 6
500, 6
936, 5
936, 7
936, 7
976, 5
976, 7
976, 7
976, 7
500, 7
936, 6
936, 6
936, 7
976, 7
976, 7
976, 6
976, 6
660, 6
936, 7
224, 6
224, 7
936, 6
936, 6
936, 7
936, 6
216, 7
660, 6
204, 6
204, 6
660, 7
660, 6
660, 6
660, 6
204, 5
224, 6
224, 6
9, 4
224, 7
224, 6
224, 6
224, 6
204, 5
224, 8
9, 5
224, 8
224, 7
224, 7
224, 5
224, 8
660, 6
936, 7
224, 7
224, 6
936, 6
936, 4
936, 6
936, 7
660, 5
936, 8
224, 6
224, 6
936, 6
936, 6
936, 7
936, 6
660, 7
936, 6
224, 6
224, 4
936, 5
936, 5
936, 7
936, 6
660, 5
936, 6
224, 7
224, 6
936, 7
936, 7
936, 7
936, 7
216, 7
204, 6
660, 6
204, 7
660, 6
660, 7
660, 7
660, 5
28, 9
72, 5
72, 7
6, 4
72, 5
72, 8
72, 4
72, 5
216, 7
204, 6
660, 6
204, 5
660, 6
660, 7
660, 6
660, 5
72, 5
8, 7
204, 5
204, 6
204, 7
204, 5
204, 6
204, 6
216, 6
204, 6
660, 6
204, 5
660, 6
660, 5
660, 7
660, 6
216, 7
204, 4
660, 5
204, 7
660, 7
660, 6
660, 8
660, 4
216, 4
204, 7
660, 7
204, 6
660, 6
660, 6
660, 6
660, 6
216, 7
204, 5
660, 7
204, 8
660, 7
660, 6
660, 6
660, 6
660, 7
224, 6
224, 5
936, 6
936, 7
936, 5
936, 5
936, 6
72, 8
204, 6
8, 6
204, 6
204, 6
204, 4
204, 7
204, 5
204, 6
9, 4
224, 7
224, 6
224, 5
224, 5
224, 8
224, 6
660, 5
224, 6
224, 8
936, 6
936, 6
936, 6
936, 7
936, 8
660, 6
224, 6
224, 7
936, 7
936, 6
936, 5
936, 7
936, 7
660, 6
224, 7
224, 6
936, 7
936, 7
936, 6
936, 7
936, 7
660, 6
224, 5
224, 8
936, 7
936, 7
