Evaluations, Played
5025, 5
5473, 4
3786, 4
4500, 4
4800, 5
3600, 4
3786, 4
3561, 4
3561, 4
3448, 4
3825, 4
4500, 4
4800, 5
5025, 5
5700, 5
4800, 5
5250, 5
3600, 4
3825, 4
5025, 5
5100, 6
5175, 4
5700, 5
4125, 5
5325, 6
3750, 3
4050, 4
5850, 4
3375, 4
5550, 6
4984, 4
6825, 5
8175, 5
5243, 5
5357, 5
7500, 5
8850, 5
7275, 5
5748, 4
4682, 5
8175, 5
6300, 4
3971, 4
8175, 5
7200, 4
4473, 4
4646, 4
5823, 4
4023, 4
4248, 4
3445, 5
3573, 4
5469, 5
5919, 5
2673, 4
6300, 4
6150, 5
7650, 4
9300, 5
5925, 5
3600, 4
5400, 4
5025, 5
5550, 6
13950, 4
4875, 6
4800, 5
4950, 4
4725, 4
3900, 5
5025, 5
4275, 4
4575, 5
3600, 4
5325, 6
4275, 4
3600, 4
4350, 5
6675, 6
4800, 5
24, 2
32, 3
32, 3
24, 2
32, 3
24, 2
24, 2
24, 2
32, 3
32, 3
3825, 4
4500, 4
4800, 5
4050, 4
3999, 4
3075, 3
4950, 4
3825, 4
3600, 4
2100, 2
4800, 5
3975, 3
4950, 4
4950, 4
4050, 4
4500, 4
3099, 4
4050, 4
2128, 4
3300, 3
3774, 4
4950, 4
5025, 5
3600, 4
4725, 4
2349, 3
3600, 4
4275, 4
4500, 4
3075, 3
3450, 5
1950, 3
3450, 5
1950, 3
3750, 6
4425, 6
3450, 5
1725, 3
1950, 3
2400, 3
34, 3
34, 3
34, 3
34, 3
38, 4
24, 2
34, 3
24, 2
34, 3
34, 3
2625, 3
2625, 3
4500, 4
4725, 4
2925, 4
4575, 5
3375, 4
2850, 3
4575, 5
4350, 5
2925, 4
4800, 5
2850, 3
3600, 4
3600, 4
2400, 3
4950, 4
4350, 5
3375, 4
3825, 4
2625, 3
3150, 4
2400, 3
4500, 4
3375, 4
4800, 5
3450, 5
3600, 4
2400, 3
3300, 3
4800, 5
2625, 3
2400, 3
4050, 4
3825, 4
2625, 3
4800, 5
3600, 4
4275, 4
3375, 4
4950, 4
4800, 5
4958, 5
2886, 4
3932, 5
5274, 4
3249, 4
3198, 5
4350, 5
5700, 5
3600, 4
5250, 5
3375, 4
4350, 5
3525, 3
4275, 4
3825, 4
5949, 6
4275, 4
3150, 4
3150, 4
3600, 4
3549, 4
4050, 4
4050, 4
4275, 4
5025, 5
6450, 6
4725, 4
4500, 4
5637, 5
5850, 4
7425, 4
8775, 4
4421, 4
3861, 4
5321, 4
7425, 4
4008, 5
7725, 5
4200, 3
4603, 4
5475, 5
6099, 5
5925, 5
7710, 6
2803, 4
6324, 5
6825, 5
7200, 4
5625, 4
5775, 3
5175, 4
7800, 6
8625, 5
7674, 5
3746, 4
6975, 4
5850, 4
5925, 5
4050, 4
5250, 5
3423, 5
4575, 5
4157, 5
5025, 5
4958, 5
2748, 5
5700, 5
3825, 4
4725, 4
3600, 4
2799, 3
2925, 4
1680, 4
2124, 3
5100, 6
3549, 4
3750, 3
5175, 4
5850, 4
3825, 4
7050, 5
4575, 5
3600, 4
4800, 5
4500, 4
4125, 5
1674, 3
3375, 4
8286, 4
7050, 5
6478, 5
10824, 5
7275, 5
8400, 5
6099, 5
6699, 4
7674, 5
9150, 6
9075, 5
5700, 5
5189, 5
7812, 4
3636, 4
8400, 5
3174, 3
5625, 4
5245, 5
4500, 4
10899, 6
6975, 4
6825, 5
7350, 3
5325, 3
8325, 4
6225, 3
8850, 5
7875, 4
4445, 5
4058, 5
5925, 5
4725, 4
3608, 5
4058, 5
3249, 4
3932, 5
5258, 6
4599, 4
5475, 5
3825, 4
5025, 5
2325, 2
3375, 4
3600, 4
3600, 4
3324, 4
3600, 4
5025, 5
5700, 5
3825, 4
2124, 3
5475, 5
1680, 4
3600, 4
5475, 5
5775, 6
3825, 4
4050, 4
4050, 4
6300, 4
6525, 4
7050, 5
4421, 4
7449, 5
6075, 4
5850, 4
5244, 5
9750, 5
5700, 5
6825, 5
6000, 3
6849, 6
5908, 5
6549, 5
4425, 3
8100, 4
4449, 4
3924, 3
4534, 4
4422, 4
3332, 5
7650, 4
8700, 6
3411, 4
7161, 4
5659, 4
7500, 5
7050, 5
4950, 4
2925, 4
4650, 6
3150, 4
3525, 6
3150, 4
2475, 4
4875, 6
4200, 6
3150, 4
5550, 6
2625, 3
3825, 4
2175, 3
3600, 4
3150, 4
4350, 5
3450, 5
3300, 3
4350, 5
4575, 5
24, 2
34, 3
34, 3
24, 2
24, 2
24, 2
34, 3
24, 2
34, 3
34, 3
4350, 5
3150, 4
3150, 4
3825, 4
4275, 4
2625, 3
4800, 5
3600, 4
2925, 4
1950, 3
2625, 3
2925, 4
2625, 3
2625, 3
4350, 5
4050, 4
3375, 4
3150, 4
3900, 5
3150, 4
3150, 4
3675, 5
3900, 5
3825, 4
4275, 4
2400, 3
2400, 3
3825, 4
3150, 4
4050, 4
4875, 6
2925, 4
2700, 4
3150, 4
5850, 7
4125, 5
3225, 5
2925, 4
4950, 7
3900, 5
3600, 4
4725, 4
5475, 5
5850, 4
3375, 4
3825, 4
2625, 3
3900, 5
4275, 4
4500, 4
2400, 3
3375, 4
3600, 4
3150, 4
4125, 5
2625, 3
3900, 5
3825, 4
3150, 4
5025, 5
4950, 4
4575, 5
4575, 5
5925, 5
4725, 4
2424, 4
5925, 5
4074, 5
4500, 4
4275, 4
3600, 4
4500, 4
3375, 4
4575, 5
3825, 4
5775, 6
4950, 4
3600, 4
3975, 3
4500, 4
4725, 4
4299, 5
4599, 6
4275, 4
3849, 5
3300, 3
4575, 5
4800, 5
2649, 4
3375, 4
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1
1725, 3
999, 3
3450, 5
3450, 5
2400, 3
3675, 5
3450, 5
3675, 5
975, 2
999, 3
3975, 6
3675, 5
4200, 6
1725, 3
3450, 5
1725, 3
1725, 3
4650, 6
2700, 4
2700, 4
3450, 5
1725, 3
975, 2
5100, 6
4200, 6
2925, 4
2475, 4
2925, 4
1950, 3
2925, 4
2475, 4
4125, 5
3675, 5
3450, 5
4200, 6
2475, 4
3225, 5
4425, 6
4425, 6
975, 2
3450, 5
3000, 5
3975, 6
1725, 3
1248, 3
3450, 5
2925, 4
1023, 3
4200, 6
2700, 4
2700, 4
2700, 4
2700, 4
2925, 4
4575, 5
2700, 4
1725, 3
3225, 5
2175, 3
2475, 4
4800, 5
3825, 4
4050, 4
3825, 4
3825, 4
4950, 4
3624, 5
4800, 5
3825, 4
3999, 4
2673, 4
4350, 5
4350, 5
4575, 5
4125, 5
2673, 4
4575, 5
3300, 3
1473, 3
2373, 3
3600, 4
4800, 5
4575, 5
3600, 4
3900, 5
4575, 5
4575, 5
4125, 5
4800, 5
4050, 4
4800, 5
1425, 2
1923, 3
2100, 2
3075, 3
1875, 2
3825, 4
3348, 4
4275, 4
3300, 3
4950, 4
3150, 4
4050, 4
3375, 4
2377, 4
3573, 4
3375, 4
2373, 3
4050, 4
2373, 3
2475, 4
4650, 6
4050, 7
2475, 4
2925, 4
4650, 6
3150, 4
1950, 3
3225, 5
2925, 4
4950, 4
4050, 4
3624, 5
4725, 4
5724, 6
3150, 4
4500, 4
4575, 5
4350, 5
3375, 4
1023, 3
3825, 4
1875, 2
2625, 3
2325, 2
4800, 5
1473, 3
3150, 4
1200, 2
3675, 5
3573, 4
4275, 4
3825, 4
5475, 5
4050, 4
3123, 4
4575, 5
4050, 4
2625, 3
4800, 5
4275, 4
4125, 5
5250, 5
4575, 5
4350, 5
6375, 5
4800, 5
5250, 5
5400, 4
4725, 4
5025, 5
3348, 4
4275, 4
4050, 4
4575, 5
4575, 5
1650, 2
5250, 5
3375, 4
3825, 4
2700, 4
4125, 5
3375, 4
4125, 5
4200, 6
2625, 3
2700, 4
2475, 4
2700, 4
2475, 4
3825, 4
2850, 3
3525, 3
2649, 4
4050, 4
4725, 4
4500, 4
4575, 5
5025, 5
4275, 4
4350, 5
3900, 5
4125, 5
3900, 5
3450, 5
3300, 3
3150, 4
1650, 2
3450, 5
2850, 3
4950, 4
2850, 3
5475, 5
3798, 4
2673, 4
4500, 4
4950, 4
3825, 4
2377, 4
4275, 4
3348, 4
4575, 5
4575, 5
4800, 5
1927, 4
5025, 5
1425, 2
3825, 4
4800, 5
3900, 5
4575, 5
6225, 6
5775, 6
3825, 4
4050, 4
5025, 5
4125, 5
4800, 5
3150, 4
3375, 4
4350, 5
4125, 5
4725, 4
3150, 4
10575, 4
4575, 5
3150, 4
4050, 4
4950, 4
4500, 4
32, 3
24, 2
24, 2
32, 3
24, 2
32, 3
32, 3
32, 3
32, 3
24, 2
4875, 6
3900, 5
6225, 6
5250, 5
4800, 5
4500, 4
3150, 4
5700, 5
5700, 5
5025, 5
3375, 4
3300, 3
5475, 5
3900, 5
2124, 3
4800, 5
5700, 5
4575, 5
5250, 5
5649, 5
5025, 5
4125, 5
4228, 5
3999, 4
4950, 4
4500, 4
4575, 5
2850, 3
5925, 5
2128, 4
2128, 4
2925, 4
2349, 3
3150, 4
3825, 4
3825, 4
3825, 4
6225, 6
4449, 4
4224, 4
34, 3
38, 4
38, 4
34, 3
38, 4
34, 3
34, 3
38, 4
38, 4
38, 4
4875, 6
5400, 4
6150, 5
3375, 4
5025, 5
4500, 4
3825, 4
2550, 2
4350, 5
4800, 5
4050, 4
3825, 4
2574, 3
4050, 4
5475, 5
4575, 5
2124, 3
4500, 4
6375, 5
4050, 4
4500, 4
3123, 4
4023, 4
4575, 5
6000, 6
5250, 5
4050, 4
2325, 2
2604, 4
2898, 4
1704, 4
3577, 5
1704, 4
4275, 4
2389, 5
3798, 4
2148, 3
5175, 4
3798, 4
3375, 4
2612, 5
3129, 5
5250, 5
5925, 5
4725, 4
4050, 4
3127, 5
4500, 4
4800, 5
4275, 4
4200, 6
2700, 4
4425, 6
2700, 4
5100, 6
5100, 6
3450, 5
2925, 4
2700, 4
3675, 5
5025, 5
5250, 5
4500, 4
4350, 5
3825, 4
4575, 5
3600, 4
3375, 4
2625, 3
3075, 3
5475, 5
3825, 4
6825, 5
4500, 4
3150, 4
4050, 4
3600, 4
4275, 4
4050, 4
5700, 5
4125, 5
4125, 5
3549, 4
5049, 6
3075, 3
3099, 4
5025, 5
6174, 6
3849, 5
4050, 4
4374, 6
3825, 4
2625, 3
3825, 4
4275, 4
5025, 5
3075, 3
2649, 4
4050, 4
4500, 4
4125, 5
3825, 4
3624, 5
3324, 4
3600, 4
3600, 4
4350, 5
3900, 5
3375, 4
3849, 5
3825, 4
3150, 4
4050, 4
3600, 4
5550, 6
2700, 4
3150, 4
3600, 4
3324, 4
4725, 4
3600, 4
3573, 4
4275, 4
3873, 5
3123, 4
3798, 4
3900, 5
3075, 3
3825, 4
3123, 4
8025, 6
8850, 5
8100, 4
7725, 5
7725, 5
7950, 5
7125, 6
6600, 5
7725, 5
9450, 4
6075, 4
7200, 4
6750, 4
6525, 4
3549, 4
7500, 5
6750, 4
7725, 5
7275, 5
7449, 5
7425, 4
6948, 4
5598, 4
7248, 5
8100, 4
10200, 5
5325, 3
8175, 5
4950, 4
7500, 5
6150, 5
7725, 5
6048, 4
5850, 4
6600, 5
6198, 6
7923, 5
6300, 4
8175, 5
8175, 5
3675, 5
3675, 5
4050, 4
3150, 4
3150, 4
2925, 4
3324, 4
3375, 4
2175, 3
4125, 5
3900, 5
3150, 4
4023, 4
4350, 5
3600, 4
3798, 4
2604, 4
4248, 4
2625, 3
3900, 5
6375, 5
6825, 5
8850, 5
8625, 5
6150, 5
9000, 4
8550, 4
6825, 5
8400, 5
7725, 5
4500, 4
5823, 4
7023, 5
7398, 4
8100, 4
8400, 5
6525, 4
6273, 4
5673, 5
7950, 5
5124, 4
6750, 4
6099, 5
3774, 4
8850, 5
6249, 4
6750, 4
6750, 4
5025, 5
5574, 4
6750, 4
6048, 4
7173, 4
7350, 6
5148, 4
5250, 5
8325, 4
8898, 6
5550, 3
5673, 5
3375, 4
4575, 5
3324, 4
5175, 4
3825, 4
2850, 3
4800, 5
5025, 5
2850, 3
2700, 4
3873, 5
2373, 3
3375, 4
3873, 5
4050, 4
4027, 5
3573, 4
3802, 5
3573, 4
3375, 4
6600, 5
8625, 5
8175, 5
9750, 5
6300, 4
6600, 5
10050, 6
6825, 5
6825, 5
10425, 5
7650, 4
8850, 5
9375, 3
6123, 5
7698, 5
7473, 5
7473, 5
7500, 5
7275, 5
9075, 5
7050, 5
6273, 4
7425, 4
7200, 4
6450, 6
7398, 4
5175, 4
5448, 5
8175, 5
6150, 5
7425, 4
5625, 4
8250, 6
7275, 5
6750, 4
7950, 5
7875, 4
6825, 5
6150, 5
7149, 4
5250, 5
4350, 5
3932, 5
4382, 5
3600, 4
4583, 6
3600, 4
3833, 5
4382, 5
4125, 5
4500, 4
4050, 4
4050, 4
2400, 3
2850, 3
4125, 5
5700, 5
4224, 4
7275, 5
4500, 4
6450, 6
4050, 4
3600, 4
4275, 4
3600, 4
5475, 5
2100, 2
3525, 3
4500, 4
4050, 4
6975, 4
4622, 4
5175, 4
7425, 4
3636, 4
6525, 4
7500, 5
6825, 5
6300, 4
5659, 4
6075, 4
4380, 4
5625, 4
6000, 3
9261, 5
7500, 5
8361, 5
6750, 4
7725, 5
6300, 4
3225, 2
6099, 5
3924, 3
6549, 5
6825, 5
7050, 5
6249, 4
7950, 5
4196, 4
8349, 5
3900, 5
4800, 5
5775, 6
3375, 4
4275, 4
3675, 5
3225, 5
3600, 4
2649, 4
5025, 5
7725, 5
6525, 4
5625, 4
8175, 5
7875, 4
7425, 4
5700, 5
9075, 5
6600, 5
3525, 3
4425, 3
3825, 4
4323, 5
3348, 4
4029, 5
2625, 3
4050, 4
3075, 3
4725, 4
3123, 4
7200, 4
6000, 3
6600, 5
6825, 5
6249, 4
7275, 5
6600, 5
6975, 4
9375, 6
6024, 4
5373, 4
6727, 5
6975, 4
7050, 5
8175, 5
6075, 4
4698, 4
7425, 4
6450, 3
6273, 4
8400, 5
8400, 5
6075, 4
8175, 5
7323, 6
7050, 5
7650, 4
6277, 5
9300, 5
6975, 4
1725, 3
4650, 6
4200, 6
2175, 3
2775, 5
3900, 5
2700, 4
3150, 4
3450, 5
4425, 6
2400, 3
1698, 3
1650, 2
2400, 3
1698, 3
1698, 3
2400, 3
3150, 4
3150, 4
4350, 5
2850, 3
4800, 5
3750, 3
4749, 5
3675, 5
6825, 5
4950, 4
4074, 5
4950, 4
4275, 4
4050, 4
6600, 5
4350, 5
3825, 4
3375, 4
4050, 4
4125, 5
5250, 5
5775, 6
3825, 4
6375, 5
4050, 4
4275, 4
5475, 5
4050, 4
3825, 4
4050, 4
4575, 5
3600, 4
4575, 5
5700, 5
4800, 5
1875, 2
6150, 5
5700, 5
3825, 4
3798, 4
5700, 5
3075, 3
3825, 4
4950, 4
3474, 4
4050, 4
3423, 5
4275, 4
2973, 5
3198, 5
3474, 4
3300, 3
4725, 4
7200, 4
6600, 5
6825, 5
5100, 3
6774, 5
7050, 5
7275, 5
6975, 4
7575, 6
7500, 5
8925, 6
4725, 4
6525, 4
9075, 5
9000, 4
9075, 5
7050, 5
4449, 4
6549, 5
5250, 5
5661, 5
3111, 4
5224, 5
4725, 4
4275, 4
5749, 5
4275, 4
3673, 4
2886, 4
5700, 5
4500, 4
4275, 4
3399, 5
3549, 4
5124, 4
4950, 4
6375, 5
2130, 4
3825, 4
2124, 3
1899, 3
3525, 3
6150, 5
5574, 4
2874, 4
5475, 5
4725, 4
4299, 5
4800, 5
5700, 5
4050, 4
3525, 3
4050, 4
4950, 4
3324, 4
4050, 4
3600, 4
3300, 3
4500, 4
4050, 4
7500, 5
8625, 5
8400, 5
7275, 5
5673, 5
5400, 4
9525, 5
8400, 5
5373, 4
6300, 4
7248, 5
8673, 6
9525, 5
6573, 5
5850, 4
6525, 4
8400, 5
7275, 5
7800, 3
7200, 4
4050, 4
5475, 5
3150, 4
5700, 5
3600, 4
3375, 4
3375, 4
4725, 4
4974, 5
4575, 5
4050, 4
5250, 5
5025, 5
6000, 3
3480, 4
3900, 5
4050, 4
3525, 3
3525, 3
2349, 3
3573, 4
3573, 4
3123, 4
3954, 4
3123, 4
3123, 4
2677, 5
3300, 3
3873, 5
3300, 3
5700, 5
4824, 6
4275, 4
4275, 4
4524, 5
4725, 4
3375, 4
4275, 4
5175, 4
3709, 5
6825, 5
7125, 3
5850, 4
7275, 5
5148, 4
6450, 3
8775, 4
6525, 4
7200, 4
6675, 3
8148, 5
6123, 5
6600, 5
6075, 4
8373, 5
7875, 4
5775, 3
10650, 5
6075, 4
5400, 4
4725, 4
3600, 4
6825, 5
3099, 4
5925, 5
3600, 4
3375, 4
4500, 4
5400, 4
3774, 4
4050, 4
4425, 3
2673, 4
4023, 4
3300, 3
3150, 4
4923, 4
6075, 4
2625, 3
3273, 3
4200, 3
3750, 3
3705, 4
3750, 3
3024, 3
5025, 5
1680, 4
5625, 4
4050, 4
2355, 4
4050, 4
4500, 4
4832, 5
6150, 5
4725, 4
4223, 5
3882, 6
6150, 5
5025, 5
3383, 5
3825, 4
4125, 5
3525, 3
4500, 4
3549, 4
3825, 4
3825, 4
4800, 5
5175, 4
5250, 5
5550, 6
3075, 3
2874, 4
5400, 4
4950, 4
4500, 4
3825, 4
5025, 5
5475, 5
5175, 4
6028, 5
6999, 5
6336, 5
5325, 3
6750, 4
7050, 5
6474, 4
7824, 4
6600, 5
7650, 4
2959, 4
4623, 4
2961, 4
5625, 4
5671, 5
4761, 4
5637, 5
6375, 5
5700, 5
9000, 4
4378, 4
6249, 4
5659, 4
7875, 4
5850, 4
9786, 6
4670, 5
6111, 5
9249, 5
7425, 4
4050, 4
3324, 4
5025, 5
3600, 4
3375, 4
4350, 5
2175, 3
3300, 3
4800, 5
4500, 4
6600, 5
6525, 4
8175, 5
6975, 4
8400, 5
7350, 6
7725, 5
7950, 5
7224, 5
5925, 5
3825, 4
5673, 5
3150, 4
4500, 4
2379, 4
6375, 5
3075, 3
6000, 6
1704, 4
2673, 4
6300, 4
5925, 5
9750, 5
7773, 6
6048, 4
5400, 4
6502, 5
7425, 4
6273, 4
6825, 5
7650, 4
6300, 4
7050, 5
7725, 5
5199, 5
7374, 4
7800, 6
7725, 5
6375, 5
6075, 4
5175, 4
4500, 4
5373, 4
7725, 5
5827, 5
8373, 5
8175, 5
9723, 5
6048, 4
8175, 5
3900, 5
3150, 4
3375, 4
3000, 5
2700, 4
4350, 5
2700, 4
3450, 5
2400, 3
3375, 4
2850, 3
1023, 3
2850, 3
4125, 5
3825, 4
2400, 3
3600, 4
1698, 3
4800, 5
1875, 2
4974, 5
5025, 5
3975, 3
3300, 3
4074, 5
3624, 5
4275, 4
4275, 4
3600, 4
5400, 4
4950, 4
3123, 4
2898, 4
3423, 5
4500, 4
2850, 3
3825, 4
