Evaluations, Played
2531, 5
2199, 4
9200, 6
2347, 5
7000, 5
7702, 7
4516, 5
11000, 6
11900, 6
8300, 6
10700, 6
16300, 8
10100, 6
7300, 5
9200, 6
2197, 5
2049, 4
7300, 5
7600, 5
3900, 4
9500, 6
8200, 5
9500, 6
12000, 7
3881, 5
12900, 7
9800, 6
2797, 5
6500, 6
12200, 6
7071, 5
9800, 6
3391, 5
7300, 5
11400, 7
7600, 5
5894, 6
11600, 6
9800, 6
5424, 5
2598, 4
9800, 6
10100, 6
11900, 6
1724, 4
4341, 6
11300, 6
8500, 5
6105, 6
12000, 7
9800, 6
8000, 6
11700, 7
4900, 5
7300, 5
10100, 6
5200, 5
6700, 5
2947, 5
10400, 6
9100, 5
6124, 6
8300, 6
8900, 6
8600, 6
2199, 4
13200, 7
14700, 7
6100, 5
2197, 5
11000, 6
7900, 5
3261, 5
5700, 6
10300, 5
9500, 6
9800, 6
4224, 5
3142, 4
6724, 6
11600, 6
13100, 6
7900, 5
66, 3
10400, 6
5700, 4
6648, 5
11000, 6
11600, 6
9800, 6
48, 2
15600, 7
7900, 5
10900, 5
748, 3
6900, 4
7224, 5
2347, 5
10800, 7
2300, 3
7000, 5
8500, 5
6048, 5
5100, 4
3247, 5
10400, 6
12200, 6
7300, 5
1754, 5
11300, 6
7600, 5
3648, 5
8500, 5
3197, 6
748, 3
13800, 7
6097, 5
7900, 5
6300, 4
9200, 6
7300, 5
6700, 5
10100, 6
8200, 5
2020, 4
5700, 4
9800, 6
7300, 5
11000, 6
3800, 3
8300, 6
13500, 7
7300, 5
4896, 7
8200, 5
8200, 5
3400, 2
13500, 7
5100, 4
48, 2
14900, 6
12800, 6
8100, 4
1652, 4
8500, 5
5700, 4
7300, 5
12000, 7
7000, 5
7300, 5
4224, 5
6100, 5
15200, 6
74, 5
9400, 5
15400, 8
7900, 5
4800, 4
13100, 6
9400, 5
12300, 7
6600, 4
11000, 6
5148, 5
11900, 6
8200, 5
8800, 5
5700, 4
4800, 4
12800, 6
7000, 5
14800, 8
1452, 5
7000, 5
10400, 6
6800, 6
7371, 5
8200, 5
1698, 4
3548, 4
4500, 4
11000, 6
8800, 5
4800, 4
10100, 6
5148, 5
7700, 6
10100, 6
2700, 4
1748, 4
8400, 4
5700, 4
1548, 4
9700, 5
8500, 5
2347, 5
6400, 5
11300, 6
9500, 6
5400, 4
6600, 4
7600, 5
64, 3
12500, 6
9700, 5
10400, 6
8800, 5
10600, 5
11000, 6
74, 4
6700, 5
8500, 5
13500, 7
8600, 6
2648, 4
8548, 6
6700, 5
3200, 3
6900, 4
6097, 5
9400, 5
7900, 5
3298, 5
13500, 7
2300, 3
12000, 7
5748, 5
5124, 5
2998, 5
5500, 5
8300, 6
5148, 5
7900, 5
7348, 6
8900, 6
14300, 6
2048, 4
6700, 5
3648, 5
4500, 4
14000, 6
754, 4
6400, 5
7600, 5
9800, 6
7000, 5
8900, 6
6048, 5
4200, 4
7648, 6
5148, 5
8000, 6
3348, 5
6700, 5
3900, 4
8500, 5
2606, 5
9200, 6
8500, 5
5500, 5
2811, 5
8200, 5
10700, 6
8600, 6
7600, 5
2846, 6
9100, 5
6400, 5
3446, 6
6000, 4
10700, 6
11500, 5
15000, 7
7600, 5
5400, 4
11600, 6
7300, 5
10149, 7
10500, 7
7300, 5
7900, 5
9500, 6
7900, 5
8900, 6
779, 5
7300, 5
10100, 6
460, 5
3391, 5
11100, 7
779, 5
8600, 6
4449, 7
9500, 6
8300, 6
8300, 6
10700, 6
5100, 4
7200, 4
8200, 5
6400, 5
6400, 5
5448, 5
13100, 6
8500, 5
8248, 6
5400, 4
456, 4
9500, 6
4548, 5
3924, 5
11500, 5
10300, 5
460, 5
11900, 6
10700, 6
8900, 6
5148, 5
6652, 6
7000, 5
11300, 6
6400, 5
7700, 6
6649, 5
6700, 5
8500, 5
8300, 6
9800, 6
9500, 6
8000, 6
10400, 6
3500, 3
7048, 6
3298, 5
5200, 5
11000, 6
11900, 6
760, 5
7000, 5
2048, 4
5148, 5
7000, 5
8500, 5
7900, 5
9500, 6
11000, 6
10000, 5
4524, 5
8600, 6
1124, 4
3648, 5
1748, 4
8600, 6
7700, 6
4419, 6
456, 4
400, 2
8500, 5
4748, 4
11400, 7
8800, 5
6310, 6
7000, 5
9800, 6
6400, 5
4142, 5
7300, 5
9200, 6
4142, 5
11200, 5
9200, 6
11000, 6
464, 5
5400, 4
7300, 5
1148, 4
7500, 4
5100, 4
8849, 6
6600, 4
4200, 4
7900, 5
9100, 5
7000, 5
5500, 5
8524, 6
3394, 5
10400, 6
8300, 6
8142, 6
2907, 5
3204, 5
8800, 5
2207, 4
8200, 5
8500, 5
8500, 5
5148, 5
3148, 5
4248, 5
6624, 5
10948, 6
8000, 6
754, 4
1698, 4
6648, 5
5400, 4
8900, 6
9200, 6
12500, 6
6300, 4
4839, 6
7600, 5
7300, 5
7900, 5
400, 2
5100, 4
6148, 6
7048, 6
2052, 5
11300, 6
1148, 4
6800, 6
7300, 5
7300, 5
10148, 7
8600, 6
8200, 5
1754, 5
5800, 5
8500, 5
460, 4
9100, 5
11924, 7
6000, 4
5400, 4
8300, 6
7800, 4
3847, 5
2044, 5
1424, 4
6700, 5
3600, 4
6448, 6
4848, 5
4200, 4
4500, 4
11900, 6
4142, 5
9800, 6
7624, 6
11000, 6
5100, 4
10700, 6
8500, 5
2398, 5
11600, 6
2497, 5
5100, 4
11200, 5
7600, 5
11300, 6
5136, 6
6400, 5
10400, 6
7900, 5
4900, 5
13100, 6
9200, 6
5148, 5
7600, 5
10100, 6
11600, 6
4148, 4
7900, 5
10400, 6
6400, 5
10700, 6
5448, 5
9500, 6
4500, 4
2000, 3
8200, 5
1154, 5
7600, 5
6100, 5
8300, 6
9200, 6
2020, 4
6700, 5
3354, 6
8200, 5
464, 5
8278, 7
6000, 4
13500, 7
10000, 5
7648, 6
7300, 5
2348, 4
7648, 6
5200, 5
10700, 6
7324, 6
7000, 5
8300, 6
9310, 6
9824, 7
9200, 6
7600, 5
3600, 4
7700, 6
3596, 6
10400, 6
8000, 6
6700, 5
3146, 6
9500, 6
5100, 4
6400, 5
7612, 6
4600, 5
14400, 7
6000, 4
7700, 6
3200, 3
9800, 6
8200, 5
9800, 6
13800, 7
9200, 6
70, 4
8200, 5
7000, 5
9700, 5
7300, 5
6600, 4
11000, 6
70, 4
11300, 6
2052, 5
7300, 5
10100, 6
6300, 4
10500, 7
8500, 5
10200, 7
11600, 6
430, 4
6700, 5
8600, 6
8200, 5
3391, 5
5724, 5
8800, 5
9100, 5
1148, 4
7900, 5
5999, 6
3948, 5
11000, 6
9500, 6
6600, 4
10700, 6
1160, 6
8600, 6
8900, 6
6600, 4
9400, 5
7600, 5
2000, 3
9700, 5
11000, 6
7900, 5
8900, 6
9100, 5
10700, 6
7900, 5
11300, 6
8200, 5
7900, 5
8600, 6
5124, 5
6700, 5
10573, 6
4229, 6
2507, 5
10299, 6
2898, 4
7683, 7
3955, 5
8200, 5
12300, 7
11300, 6
3394, 5
5400, 4
9800, 6
9500, 6
4800, 4
9800, 6
11700, 7
10400, 6
14400, 7
9500, 6
2848, 5
10700, 6
5100, 4
7400, 6
11000, 6
3247, 5
3898, 5
10400, 6
9700, 5
7624, 6
4201, 6
3324, 5
13700, 6
2148, 4
2197, 5
3296, 6
5800, 5
8000, 6
11400, 7
9500, 6
8200, 5
3448, 5
12224, 7
9800, 6
7700, 6
8600, 6
3581, 5
7842, 6
8200, 5
5213, 6
6700, 5
3647, 6
5724, 5
6600, 4
4500, 4
3460, 6
12200, 6
7500, 4
7300, 5
82, 6
11200, 5
4500, 4
8500, 5
10400, 6
6200, 3
2799, 4
5700, 4
9300, 4
14700, 7
3748, 5
9700, 5
3208, 5
8500, 5
8300, 6
5108, 5
8800, 5
2700, 4
9100, 5
12000, 7
9724, 6
60, 3
11500, 5
4500, 4
17200, 8
5748, 5
6000, 4
6048, 5
2000, 3
8700, 4
7300, 5
3298, 5
8500, 5
9800, 6
11700, 7
5100, 4
14700, 7
11900, 6
3347, 6
7900, 5
10900, 5
7200, 4
13200, 7
2497, 5
7900, 5
7500, 4
9200, 6
10100, 6
6100, 5
2998, 5
7600, 5
10100, 6
7300, 5
14100, 7
9200, 6
8824, 6
6000, 4
7348, 6
7000, 5
5400, 4
12300, 7
11200, 5
3500, 3
48, 2
9500, 6
9100, 5
8600, 6
7800, 4
6348, 5
5300, 3
10100, 6
10000, 5
7900, 5
11300, 6
8600, 6
3900, 4
7900, 5
64, 3
8800, 5
7300, 5
6300, 4
12900, 7
10300, 5
3500, 3
7248, 5
7200, 4
5984, 5
10100, 6
8500, 5
11600, 6
8500, 5
8900, 6
6100, 5
748, 3
7900, 5
5048, 4
9124, 6
7000, 5
7248, 5
8800, 5
7048, 6
10300, 5
2047, 5
4848, 5
11900, 6
8848, 6
13200, 7
5100, 4
6700, 5
11600, 6
3121, 6
9100, 5
7300, 5
3600, 4
7600, 5
7000, 5
809, 6
6300, 4
7600, 5
3848, 4
10000, 5
8300, 6
5148, 5
5100, 4
11200, 5
6624, 5
3947, 6
9100, 5
11900, 6
6100, 5
5700, 4
7348, 6
8600, 6
9500, 6
8481, 6
5800, 5
8200, 5
1661, 4
7600, 5
8600, 6
6024, 5
10700, 6
13800, 7
8900, 6
6900, 4
7000, 5
6300, 4
7000, 5
7400, 6
7200, 4
3397, 5
9200, 6
7600, 5
1124, 4
11100, 7
7400, 6
8900, 6
11000, 6
2760, 5
11000, 6
10400, 6
2906, 5
11300, 6
8200, 5
6700, 5
10700, 6
6100, 5
6700, 5
1152, 5
8600, 6
7024, 6
7600, 5
10400, 6
8600, 6
11000, 6
11900, 6
7600, 5
9800, 6
466, 5
9800, 6
4648, 6
12300, 7
4029, 5
5748, 5
6100, 5
7600, 5
6100, 5
1158, 6
6024, 5
2797, 5
7600, 5
5800, 5
7800, 4
11600, 6
3497, 6
11100, 7
3300, 4
9800, 6
7600, 5
6700, 5
7900, 5
5024, 4
7600, 5
5724, 5
7924, 6
8800, 5
13200, 7
10500, 7
7800, 4
6400, 5
10500, 7
6900, 4
9500, 6
8700, 4
7000, 5
4500, 4
11300, 6
12200, 6
7000, 5
7300, 5
7248, 5
9200, 6
1400, 3
1748, 4
6949, 5
5800, 5
5500, 5
8600, 6
9800, 6
7800, 4
2610, 5
9500, 6
5200, 5
7300, 5
9500, 6
6700, 5
6100, 5
953, 5
10100, 6
7300, 5
3348, 5
10400, 6
9200, 6
5200, 5
9100, 5
7648, 6
10900, 5
7600, 5
9300, 7
8200, 5
3900, 4
9800, 6
6300, 4
7300, 5
10000, 5
6900, 4
5148, 5
1154, 5
9500, 6
8524, 6
6900, 4
11900, 6
4368, 5
8300, 6
12800, 6
7900, 5
7600, 5
6494, 6
4500, 4
13400, 6
5200, 5
7600, 5
8200, 5
10100, 6
11000, 6
7900, 5
9800, 6
2300, 3
6700, 5
12900, 7
6400, 5
10500, 7
9500, 6
5100, 4
13200, 7
4800, 4
7900, 5
4848, 5
9100, 5
7300, 5
7000, 5
9200, 6
8500, 5
8900, 6
7300, 5
8848, 6
7948, 6
7000, 5
3924, 5
9400, 5
10700, 6
9500, 6
3765, 5
11000, 6
7400, 6
2771, 4
8600, 6
6868, 6
11000, 6
6248, 4
8300, 6
10400, 6
6000, 4
10748, 7
9500, 6
8600, 6
8900, 6
8500, 5
9800, 6
756, 4
4148, 4
1156, 5
9800, 6
460, 5
3148, 5
12500, 6
4524, 6
6500, 6
10100, 6
8500, 5
5813, 6
6400, 5
2698, 5
9200, 6
3900, 4
5800, 5
9200, 6
7000, 5
5500, 5
7600, 5
5200, 5
7600, 5
8800, 5
7900, 5
9500, 6
11300, 6
12200, 6
11600, 6
6400, 5
6400, 5
7100, 6
7800, 4
456, 4
7100, 6
8848, 6
5448, 5
10700, 6
6300, 4
6000, 4
5100, 4
6748, 6
1700, 3
7400, 6
8500, 5
11900, 6
6600, 4
12600, 7
11100, 7
10400, 6
6748, 6
1100, 3
7300, 5
6400, 5
8500, 5
4228, 6
7900, 5
773, 4
7300, 5
9400, 5
8200, 5
3405, 6
7519, 5
13200, 7
2349, 4
7900, 5
7000, 5
10400, 6
6400, 5
7300, 5
11300, 6
10300, 5
6900, 4
72, 4
4200, 4
12300, 7
9700, 5
16800, 7
9800, 6
9400, 5
8200, 5
7900, 5
8500, 5
6300, 4
5796, 7
11300, 6
11100, 7
66, 3
