Evaluations, Played
3178, 5
2647, 5
6400, 5
2347, 5
5377, 5
6400, 5
10100, 6
5871, 5
7600, 5
2848, 5
10800, 7
13200, 7
10400, 6
8500, 5
10700, 6
8600, 6
8800, 5
7600, 5
9200, 6
10800, 7
8000, 6
5800, 5
4600, 5
8600, 6
6700, 5
12300, 7
10400, 6
8900, 6
6100, 5
8900, 6
8000, 6
7600, 5
5800, 5
6800, 6
3765, 5
7000, 5
4341, 6
8600, 6
7600, 5
11600, 6
2456, 5
6700, 5
2647, 5
8200, 5
5700, 4
6199, 5
3578, 5
6600, 4
6767, 7
9100, 5
7900, 5
8000, 6
7000, 5
6400, 5
3955, 5
9800, 6
4668, 5
8000, 6
6724, 6
4224, 5
7000, 5
3300, 4
4388, 6
3204, 5
10700, 6
6400, 5
6600, 4
4800, 4
6724, 6
11000, 6
3497, 6
10700, 6
3910, 6
7900, 5
11200, 5
5400, 4
2373, 5
10700, 6
5200, 5
5800, 5
9300, 4
6700, 5
7000, 5
66, 3
7300, 5
10200, 7
7000, 5
7300, 5
8200, 5
8000, 6
74, 4
8600, 6
10700, 6
8600, 6
8800, 5
758, 5
10200, 7
6500, 6
6700, 5
5400, 4
6700, 5
7600, 5
4948, 6
2052, 5
9800, 6
2497, 5
9400, 5
7000, 5
1698, 4
7400, 6
9500, 6
1454, 5
5100, 4
4097, 6
9700, 5
2048, 4
6000, 4
6048, 5
779, 5
7300, 5
9800, 6
8200, 5
6700, 5
7900, 5
6400, 5
6100, 5
7600, 5
8600, 6
3099, 4
10000, 5
2647, 5
6924, 5
11400, 7
6400, 5
9800, 6
11300, 6
13200, 7
6300, 4
5700, 4
60, 3
13200, 7
7800, 4
3800, 3
8500, 5
8185, 7
11200, 5
3097, 5
12800, 6
8800, 5
923, 4
6700, 5
8824, 6
11300, 6
64, 3
10700, 6
7900, 5
748, 3
9100, 5
10900, 5
12000, 7
9200, 6
10100, 6
8200, 5
9500, 6
9700, 5
4200, 4
10100, 6
6400, 5
4824, 5
6900, 4
3772, 6
5800, 5
9200, 6
4224, 5
7000, 5
10100, 6
6100, 5
748, 3
2024, 4
9700, 5
10400, 6
454, 4
4824, 5
6100, 5
5100, 4
7300, 5
6649, 5
5448, 5
3500, 3
5700, 4
12300, 7
8500, 5
3391, 5
5400, 4
6600, 4
8900, 6
9400, 5
6100, 5
6700, 5
9200, 6
13700, 6
12800, 6
70, 4
6100, 5
3852, 5
8200, 5
5100, 4
6900, 4
9100, 5
74, 4
13900, 8
8800, 5
9500, 6
5700, 4
6700, 5
4148, 4
7900, 5
8300, 6
7000, 5
5800, 5
6724, 6
4524, 5
6100, 5
3924, 5
6400, 5
7000, 5
6900, 4
1722, 5
5200, 5
6148, 6
5148, 5
8600, 6
8900, 6
756, 4
5448, 5
2497, 5
4548, 5
6700, 5
6400, 5
7900, 5
3097, 5
6100, 5
6948, 5
4224, 5
7447, 6
8600, 6
7324, 6
6700, 5
4500, 4
7900, 5
6100, 5
8000, 6
9200, 6
10400, 6
6700, 5
8600, 6
7900, 5
10324, 6
11600, 6
5700, 4
2296, 5
6700, 5
6700, 5
8600, 6
7600, 5
10400, 6
5400, 4
10600, 5
5100, 4
5500, 5
6300, 4
8000, 6
6300, 4
6100, 5
7900, 5
6400, 5
2347, 5
10100, 6
6858, 6
6100, 5
10400, 6
4800, 4
4500, 4
5500, 5
6424, 6
8800, 5
11000, 6
4552, 6
7600, 5
5800, 5
11700, 7
6700, 5
7900, 5
7400, 6
6700, 5
1424, 4
7900, 5
8200, 5
7400, 6
3600, 4
3017, 5
9800, 6
1456, 5
464, 5
6700, 5
5748, 5
3000, 4
9548, 7
5894, 6
8000, 6
12000, 7
5752, 6
6700, 5
4548, 5
3900, 4
8600, 6
3300, 4
6100, 5
7348, 6
7000, 5
5684, 5
9400, 5
2848, 5
8500, 5
8524, 6
10700, 6
9200, 6
8200, 5
6400, 5
11000, 6
3500, 3
10400, 6
7000, 5
10400, 6
5448, 5
11048, 7
6400, 5
756, 4
9600, 7
5400, 4
6700, 5
4500, 4
5148, 5
8500, 5
11300, 6
2600, 3
758, 5
9500, 6
1746, 5
5400, 4
4548, 5
6584, 7
4500, 4
5500, 5
5748, 5
11400, 7
9500, 6
9500, 6
460, 4
10000, 5
7355, 6
7900, 5
8900, 6
7924, 6
8600, 6
8208, 6
9600, 7
6400, 5
7465, 6
10800, 7
7300, 5
12000, 7
3952, 6
5424, 5
4224, 5
4200, 4
6700, 5
8300, 6
4548, 5
6400, 5
1448, 4
11600, 6
5148, 5
7924, 6
4200, 4
6700, 5
6400, 5
6400, 5
4500, 4
10100, 6
6568, 6
2024, 4
4200, 4
9600, 7
7300, 5
1052, 4
4500, 4
5348, 4
6700, 5
3600, 4
8224, 6
12300, 7
2347, 5
7300, 5
7000, 5
6400, 5
1722, 5
