Evaluations, Played
773, 5
1840, 5
3500, 5
4300, 6
5100, 6
2438, 5
1547, 5
2364, 5
1649, 4
6900, 7
6000, 6
4000, 5
3600, 5
4500, 6
2297, 6
3700, 5
4400, 6
3800, 5
5400, 6
4100, 6
4900, 6
1700, 4
2524, 6
3400, 5
2100, 4
8300, 8
5300, 6
2100, 4
2200, 5
5100, 6
5200, 7
2366, 6
1903, 5
5900, 7
3100, 4
4200, 6
2042, 7
3300, 5
3500, 5
5400, 7
1498, 5
3500, 5
5100, 6
3100, 5
2600, 5
5500, 7
3900, 6
5300, 6
1903, 5
4800, 6
1498, 5
2200, 5
2900, 5
2429, 6
3002, 6
7400, 6
3500, 5
3600, 5
3300, 5
4300, 5
2377, 6
5900, 6
6300, 7
2443, 6
4100, 6
2096, 6
5400, 7
3300, 5
5800, 7
3000, 5
3800, 6
2100, 4
4700, 5
1747, 5
1224, 4
3300, 4
3024, 5
4300, 6
1647, 5
5000, 5
4300, 5
1800, 4
6600, 6
66, 3
2900, 5
1900, 4
2900, 5
7300, 7
6800, 8
4000, 5
66, 3
6100, 7
3748, 6
3800, 5
4800, 6
2248, 5
4700, 6
3900, 6
3500, 5
1748, 5
4800, 6
1600, 4
4200, 6
1600, 4
3500, 4
5900, 7
1548, 4
400, 2
3848, 6
4200, 5
2348, 6
4200, 6
4324, 7
2939, 6
5200, 6
456, 4
1654, 6
1500, 4
3100, 5
2300, 4
824, 4
4700, 5
3000, 4
1900, 4
4600, 7
9500, 6
2448, 6
4800, 6
3191, 6
5300, 6
2744, 6
3200, 4
5100, 6
4300, 6
1347, 5
2347, 6
8300, 8
6300, 6
7000, 7
68, 4
4600, 5
3000, 4
2900, 4
3200, 4
3400, 5
3000, 5
3900, 5
1224, 4
1249, 4
2344, 5
4500, 6
2600, 4
2700, 4
64, 3
6100, 6
3400, 4
5000, 5
3148, 5
2900, 4
1452, 5
2191, 5
4400, 5
5100, 5
4300, 5
5400, 6
2002, 5
3100, 5
4500, 5
7200, 7
2700, 4
3400, 5
2448, 5
7200, 7
4100, 6
3900, 5
653, 5
2900, 4
3600, 5
1700, 4
1748, 5
5500, 6
3800, 5
2500, 5
2000, 4
2424, 5
4348, 6
2600, 4
6000, 6
2300, 4
1402, 4
5300, 6
1900, 4
1597, 5
5000, 6
2600, 4
1397, 5
428, 4
1447, 5
4800, 6
1597, 5
3300, 5
7000, 7
74, 5
2800, 5
948, 4
3800, 5
4800, 6
6100, 6
5200, 6
70, 4
3700, 5
3700, 5
1848, 5
448, 3
2300, 4
3500, 5
4300, 6
4400, 5
2000, 3
5000, 6
5600, 7
6700, 5
3400, 5
3000, 5
4600, 6
5000, 6
4900, 6
4500, 7
4200, 5
5900, 6
2238, 5
4000, 5
3500, 5
4500, 6
5900, 7
4600, 6
4100, 5
3800, 5
4900, 6
4300, 5
3300, 5
6300, 6
2500, 4
3200, 5
2100, 4
1296, 5
4800, 6
2748, 5
3300, 5
4700, 6
4100, 6
4200, 6
4700, 5
1748, 5
848, 4
5500, 6
1647, 5
1847, 5
3000, 5
3000, 5
4200, 6
1724, 5
3600, 6
4400, 6
5700, 6
5900, 6
3700, 4
3700, 5
5100, 7
2448, 5
3000, 5
3700, 5
4100, 6
1700, 4
2400, 5
4200, 5
629, 5
4800, 6
4900, 6
3248, 6
4600, 5
4100, 5
948, 4
4200, 5
3100, 5
1748, 5
4800, 7
3200, 5
2366, 6
1448, 5
5700, 6
1222, 5
2300, 4
4400, 6
4000, 6
4600, 6
3400, 5
2000, 4
952, 5
1948, 5
3800, 5
4100, 6
6600, 6
4000, 5
1128, 5
6000, 6
4000, 6
1154, 5
3764, 6
854, 5
1500, 4
4500, 5
5400, 7
4600, 6
2800, 5
852, 5
2000, 5
3200, 5
2000, 4
4900, 6
2700, 4
3200, 5
3300, 5
5200, 6
4300, 5
1966, 5
4100, 6
7300, 7
4400, 5
3700, 6
2600, 4
448, 3
4400, 5
5900, 6
4100, 6
3000, 5
3300, 5
2848, 5
3400, 5
3600, 4
1748, 5
3500, 5
2100, 4
5100, 6
5200, 5
4100, 5
1452, 5
1747, 5
448, 3
4400, 6
3200, 5
848, 4
3600, 5
4500, 6
3200, 5
4700, 6
3000, 5
1336, 5
1148, 4
3948, 6
5300, 6
1924, 5
6100, 7
3800, 5
1600, 4
1800, 4
2054, 5
5500, 6
2800, 5
5900, 7
456, 4
3548, 6
3300, 6
4700, 6
3100, 5
2600, 5
2400, 4
5100, 6
5100, 6
999, 4
3800, 5
2524, 5
858, 6
4200, 5
1299, 4
1266, 6
2800, 5
2243, 5
4000, 6
3900, 6
3427, 6
1676, 5
4200, 5
1700, 4
1500, 3
2900, 5
2900, 5
3600, 5
2700, 4
5100, 6
4100, 6
3348, 6
5100, 6
454, 4
1800, 4
3200, 5
4000, 6
2948, 6
3100, 5
3000, 4
5200, 6
2800, 5
3300, 5
5500, 7
1213, 4
4500, 6
3600, 5
5000, 6
852, 5
4100, 5
1700, 4
2900, 4
824, 4
3000, 5
3628, 7
3048, 6
448, 3
5200, 7
4400, 5
1966, 5
5600, 6
2148, 5
2500, 4
2600, 5
6300, 7
5200, 6
3900, 6
2224, 6
3308, 7
2278, 6
2900, 5
2748, 6
3348, 6
3648, 6
3800, 6
3700, 5
2300, 4
5900, 6
1397, 5
6500, 7
7700, 7
6100, 6
2500, 4
3900, 6
7400, 7
2340, 6
7100, 7
4700, 6
3500, 5
3800, 5
2048, 5
2100, 4
4000, 5
2800, 5
4400, 7
2700, 4
3400, 5
2500, 4
998, 4
5300, 6
1500, 4
4700, 6
4700, 5
3100, 4
1448, 4
4500, 6
2448, 5
2000, 4
2900, 5
4900, 6
4100, 6
2848, 6
4700, 6
852, 5
3400, 5
1548, 4
2800, 4
4100, 6
2719, 6
2748, 6
2247, 6
1848, 5
3500, 5
3900, 6
466, 5
4500, 5
3000, 5
5000, 6
2348, 6
1548, 5
2000, 4
1054, 5
2900, 5
4200, 6
2492, 6
3300, 6
2800, 5
4100, 6
1339, 4
2900, 4
2300, 4
3300, 5
1624, 5
1347, 5
2100, 4
2900, 4
4024, 6
5200, 6
2700, 5
5600, 6
2580, 5
3170, 6
3300, 5
3000, 5
3900, 5
5000, 6
4300, 6
4700, 6
4800, 6
4000, 5
1500, 4
66, 3
2400, 4
2248, 5
4300, 6
4000, 5
5200, 5
5900, 6
66, 3
2600, 4
2500, 4
3448, 6
2348, 5
4300, 5
4700, 6
3300, 5
1948, 5
4200, 5
2500, 5
1254, 5
3800, 5
2490, 5
3300, 5
5900, 7
1152, 5
4500, 5
2200, 4
3300, 5
3100, 5
3100, 5
1224, 4
5100, 6
5000, 6
6900, 7
4000, 5
4000, 5
5700, 6
1800, 4
2900, 5
2400, 5
1900, 4
4700, 5
848, 4
1752, 6
1252, 5
2700, 5
5000, 6
4100, 6
6300, 7
7000, 7
2300, 4
3500, 5
4324, 8
4300, 6
1840, 5
823, 4
3100, 5
3100, 6
1099, 5
2300, 4
5500, 7
1700, 4
4900, 6
3200, 5
1461, 5
2700, 4
1022, 5
3600, 5
1447, 5
3600, 5
6200, 7
5900, 7
1600, 4
1600, 4
1547, 5
3000, 5
4600, 6
2524, 6
3900, 6
3354, 6
4300, 6
4300, 6
3600, 6
2200, 4
3900, 6
5300, 7
8500, 7
4200, 5
4196, 7
2900, 5
4500, 6
3090, 6
5100, 6
4100, 6
3500, 5
3838, 6
5500, 7
2366, 6
3800, 5
3400, 6
3238, 6
2681, 6
3896, 7
2243, 5
4700, 6
2303, 6
5000, 6
5000, 6
3000, 5
3600, 5
7800, 7
5800, 7
5400, 5
82, 6
2500, 3
3100, 4
4700, 5
3000, 5
5800, 6
4180, 6
1600, 3
5800, 6
1339, 4
3700, 5
4500, 6
1700, 4
4400, 5
4500, 6
5600, 7
3900, 4
3300, 5
6000, 6
3534, 7
2800, 5
68, 4
5800, 6
5000, 5
5700, 6
2600, 4
1448, 4
5700, 7
1748, 5
4200, 5
6000, 6
1524, 5
1500, 3
3400, 5
3100, 5
4700, 6
651, 5
3300, 4
2218, 5
5800, 7
5700, 6
2200, 4
7300, 7
5000, 6
1727, 4
5900, 6
4600, 6
3400, 5
5800, 7
1400, 3
2900, 5
4900, 6
3500, 5
7600, 7
2124, 5
4700, 5
4500, 5
3100, 5
7300, 8
6100, 5
2196, 6
7000, 7
