Evaluations, Played
823, 5
4600, 6
3400, 5
4300, 6
1697, 5
998, 4
2248, 6
4200, 6
6600, 7
6000, 7
8000, 8
5900, 7
7500, 8
5100, 6
4800, 5
2600, 5
2500, 4
5100, 5
2406, 5
4300, 5
1647, 5
3400, 5
4700, 5
2024, 5
3900, 6
4600, 6
4800, 5
2970, 6
5100, 6
1597, 5
4000, 6
4300, 5
2800, 4
3300, 5
3500, 5
800, 3
1509, 6
2800, 5
3300, 6
5300, 6
5500, 6
5800, 6
3600, 5
1999, 5
3600, 6
2890, 5
1500, 4
5200, 6
2800, 5
1521, 6
3000, 5
4500, 6
3100, 6
3300, 5
1576, 6
2900, 5
1613, 5
2700, 5
3500, 5
2400, 4
2224, 5
3300, 6
5900, 7
1903, 5
2700, 5
2218, 5
3500, 5
8400, 8
1996, 6
4700, 6
3000, 5
1497, 5
4400, 5
2569, 5
3024, 6
3300, 5
623, 4
3100, 5
1178, 6
1647, 5
4300, 5
2800, 4
1600, 3
66, 3
952, 5
1800, 4
448, 3
3700, 5
4100, 5
5400, 6
66, 3
6400, 5
4800, 6
5800, 6
2200, 4
1100, 3
4000, 5
3117, 6
1248, 4
3100, 5
1272, 5
5300, 6
2348, 6
1348, 5
1924, 5
1447, 5
3800, 5
3300, 5
2448, 5
1022, 5
2297, 6
4300, 5
3500, 5
2300, 5
3148, 5
3900, 5
3649, 6
2048, 5
1349, 4
3424, 5
4100, 6
5500, 6
3000, 5
5200, 5
4600, 6
1052, 5
2100, 5
3700, 5
1898, 5
5700, 7
1965, 5
6900, 8
6700, 7
3300, 5
4400, 6
4800, 6
3700, 5
3800, 5
4300, 5
68, 4
5300, 6
4500, 4
2148, 4
8200, 7
3212, 6
4500, 5
4408, 7
5600, 6
5700, 5
677, 5
3500, 5
4000, 5
3200, 5
74, 5
2500, 4
5400, 7
2500, 4
1600, 3
400, 2
1448, 4
3800, 5
2400, 4
5400, 7
2900, 4
7900, 8
6000, 7
2700, 5
3000, 5
1148, 4
4400, 5
2868, 5
448, 3
5500, 6
5500, 7
848, 4
4100, 5
2724, 5
2900, 5
4100, 6
2300, 5
2077, 6
2097, 6
2600, 4
24200, 6
1615, 5
2648, 5
828, 5
4400, 6
4000, 6
2100, 4
2719, 6
1796, 6
40500, 5
3200, 5
8300, 7
1550, 5
3800, 6
1500, 4
4300, 6
5100, 6
6300, 7
6600, 7
64, 3
5500, 6
2900, 4
5100, 6
5900, 6
2848, 5
924, 4
74, 4
3400, 5
2500, 4
4200, 5
1600, 4
1248, 4
456, 4
4500, 6
3300, 5
4900, 6
1547, 5
4200, 5
