Evaluations, Played
1823, 5
6284, 5
2347, 5
13100, 6
2148, 4
2598, 4
9645, 6
3765, 5
8547, 7
4200, 4
11500, 5
9400, 5
8500, 5
7600, 5
12600, 7
5500, 5
7900, 5
8200, 5
9200, 6
10400, 6
5800, 5
7600, 5
12600, 7
10700, 6
4500, 4
9200, 6
6400, 5
5800, 5
4600, 5
2197, 5
10400, 6
6100, 5
6658, 5
12500, 6
9224, 7
5200, 5
14400, 7
11300, 6
8600, 6
7600, 5
8800, 5
2497, 5
7900, 5
6300, 4
9300, 4
6981, 6
8900, 6
12000, 7
9800, 6
8224, 6
9200, 6
6700, 5
15000, 7
10100, 6
3397, 5
7100, 6
5800, 5
14100, 7
10700, 6
7300, 5
7100, 6
11000, 6
9500, 6
8158, 5
8800, 5
3097, 5
11100, 7
12200, 6
5200, 5
8200, 5
11000, 6
4200, 4
3547, 5
9500, 6
5700, 4
4200, 4
9800, 6
7600, 5
1698, 4
9500, 6
7600, 5
15600, 7
7300, 5
66, 3
2648, 4
10000, 5
7600, 5
4500, 4
3524, 4
12900, 7
74, 4
10100, 6
7000, 5
2648, 4
11800, 5
4800, 4
9400, 5
15300, 7
4200, 4
8900, 6
599, 3
5400, 4
1600, 6
4548, 5
9200, 6
7300, 5
4800, 4
5700, 4
6400, 5
6600, 4
6100, 5
7300, 5
7800, 4
5500, 5
5448, 5
8700, 4
7300, 5
6700, 5
8200, 5
4548, 5
6024, 5
9200, 6
2354, 5
7200, 4
2048, 4
12800, 6
6558, 6
8900, 6
7119, 6
13400, 6
3448, 5
17200, 8
11300, 6
11700, 7
12300, 7
9800, 6
13700, 6
7500, 4
8800, 5
68, 4
1352, 4
13100, 6
11600, 6
10600, 5
8773, 6
7824, 5
9400, 5
13200, 7
6400, 5
9200, 6
5100, 4
7000, 5
11500, 5
78, 5
7224, 5
5700, 4
8400, 4
3500, 3
7200, 4
6600, 4
9600, 4
8000, 6
1548, 4
9400, 5
8200, 5
7900, 5
7248, 5
7600, 5
2024, 4
7248, 5
3765, 5
9800, 6
7300, 5
9800, 6
6400, 5
10000, 5
3900, 4
6848, 4
9200, 6
10100, 6
10100, 6
8200, 5
9800, 6
11900, 6
8500, 5
2048, 4
10100, 6
700, 2
11048, 7
2197, 5
1448, 4
7300, 5
3445, 4
7000, 5
8100, 4
9800, 6
3797, 6
2846, 6
6724, 6
2647, 5
10300, 5
5700, 4
78, 5
12800, 6
8100, 4
9700, 5
9700, 5
11300, 6
7600, 5
74, 4
12200, 6
11300, 6
10400, 6
8500, 5
8300, 6
6900, 4
2197, 5
9700, 5
7300, 5
3446, 6
11100, 7
10300, 5
9100, 5
7600, 5
6649, 5
6348, 5
6300, 4
2197, 5
10100, 6
10400, 6
10100, 6
1154, 5
7900, 5
7900, 5
7300, 5
11600, 6
3048, 5
5400, 4
7600, 5
4252, 6
6700, 5
6048, 5
12400, 5
2197, 5
9148, 6
6400, 5
6700, 5
10700, 6
8500, 5
4748, 4
18000, 4
5800, 5
11600, 6
7300, 5
6547, 6
11700, 7
6884, 5
9500, 6
8200, 5
11400, 7
8742, 6
6800, 6
10700, 6
11900, 6
8200, 5
11300, 6
6348, 5
13000, 5
1722, 5
2820, 6
4900, 5
8600, 6
9500, 6
7200, 4
1548, 4
15000, 7
5200, 5
8548, 6
9500, 6
5748, 5
4000, 5
7548, 5
6100, 5
10400, 6
5400, 4
7800, 4
6600, 4
2046, 5
4389, 7
6100, 5
9100, 5
9200, 6
3399, 6
7000, 5
7600, 5
8200, 5
9200, 6
9500, 6
8000, 6
7648, 6
3600, 4
10700, 6
8800, 5
9500, 6
8200, 5
8200, 5
8200, 5
7700, 6
8300, 6
2052, 5
5100, 4
458, 4
5400, 4
11900, 6
10100, 6
3298, 5
8600, 6
464, 5
7600, 5
11700, 7
3373, 6
1124, 4
8300, 6
9500, 6
7600, 5
1811, 4
8800, 5
9500, 6
4500, 4
4824, 5
10100, 6
5648, 4
1700, 3
3298, 5
5448, 5
6100, 5
4124, 4
6700, 5
2947, 5
9100, 5
4699, 5
1572, 5
7100, 6
6100, 5
54800, 5
6300, 4
4848, 5
4500, 4
6048, 5
7700, 6
10700, 6
11300, 6
6100, 5
7648, 6
4190, 6
10400, 6
8500, 5
4575, 6
4848, 5
8800, 5
3578, 5
1722, 5
4500, 4
11900, 6
8600, 6
7000, 5
6300, 4
15200, 6
6600, 4
7900, 5
7000, 5
9549, 7
5400, 4
3204, 5
8200, 5
5148, 5
866, 5
7900, 5
4548, 5
7300, 5
7400, 6
3900, 4
9500, 6
12200, 6
6700, 5
9724, 6
7600, 5
6400, 5
5500, 5
9100, 5
7207, 6
6100, 5
8200, 5
8000, 6
6300, 4
9700, 5
7300, 5
14100, 7
1124, 4
4548, 5
5124, 5
2348, 4
6400, 5
7200, 4
7600, 5
448, 3
4247, 6
1748, 4
7200, 4
9800, 6
11300, 6
10400, 6
5700, 4
9500, 6
10100, 6
11000, 6
4524, 5
8200, 5
3048, 5
1400, 3
6400, 5
7300, 5
9424, 6
458, 4
6400, 5
7000, 5
7699, 5
5448, 5
5448, 5
4762, 6
1124, 4
1100, 3
4414, 6
9500, 6
8500, 5
9800, 6
8600, 6
7100, 6
3531, 6
7400, 6
4800, 4
6448, 6
8548, 6
468, 6
5400, 4
4548, 5
9700, 5
5400, 4
7300, 5
11300, 6
4500, 4
7624, 6
7024, 6
9500, 6
8600, 6
5200, 5
11300, 6
6100, 5
12900, 7
14500, 8
400, 2
11300, 6
6100, 5
10000, 5
3071, 4
756, 4
9800, 6
6000, 4
4248, 5
4800, 4
2048, 4
7000, 5
6100, 5
9400, 5
11300, 6
11000, 6
8800, 5
6900, 4
456, 4
10700, 6
2624, 4
6748, 6
4548, 5
4800, 4
7600, 5
9200, 6
1400, 3
10100, 6
7000, 5
5700, 4
9400, 5
6700, 5
10100, 6
5500, 5
10100, 6
6724, 6
11000, 6
6648, 5
9200, 6
7048, 6
9800, 6
1100, 3
7300, 5
5700, 4
9500, 6
3900, 4
4500, 4
9100, 5
10400, 6
13300, 8
3000, 4
9100, 5
10100, 6
4800, 4
12400, 5
7900, 5
4839, 6
2347, 5
4200, 4
3197, 6
3748, 5
6171, 5
10400, 6
10700, 6
10624, 6
4762, 6
2947, 5
8824, 6
12000, 7
7600, 5
7500, 4
48, 2
8100, 4
754, 4
6400, 5
11300, 6
15000, 7
7000, 5
70, 4
7300, 5
2348, 4
7700, 6
7600, 5
7500, 4
2947, 5
1572, 5
9300, 4
4500, 4
773, 4
8248, 6
7600, 5
7700, 6
11300, 6
10400, 6
8200, 5
8200, 5
4348, 6
4200, 4
7099, 5
5748, 5
7500, 4
2047, 5
5448, 5
8800, 5
458, 4
11300, 6
6124, 6
7900, 5
5124, 5
5200, 5
5800, 5
2052, 5
10100, 6
1896, 5
7048, 6
7000, 5
8000, 6
7700, 6
8000, 6
7900, 5
9800, 6
2848, 5
7000, 5
7021, 6
10400, 6
2123, 5
9800, 6
3745, 4
4971, 6
4516, 5
2156, 5
3154, 6
10400, 6
3746, 6
10100, 6
13400, 6
8824, 6
6100, 5
8200, 5
13800, 7
9400, 5
10100, 6
9700, 5
7100, 6
9200, 6
3900, 4
12800, 6
9800, 6
3746, 6
6658, 5
3298, 5
4800, 4
2848, 5
12900, 7
12200, 6
5124, 5
7900, 5
7674, 6
8200, 5
8900, 6
6024, 5
4338, 6
6700, 5
12300, 7
7000, 5
4114, 6
6600, 4
6500, 6
8000, 6
8300, 6
3344, 5
8900, 6
7900, 5
4890, 5
12300, 7
2497, 5
11000, 6
10100, 6
8100, 4
3391, 5
10700, 6
12000, 7
7600, 5
78, 5
11000, 6
6648, 5
4400, 3
12600, 7
13600, 5
6697, 5
8200, 5
10000, 5
1949, 3
7300, 5
5747, 6
11600, 6
3200, 3
13500, 7
1998, 4
11800, 5
7600, 5
2947, 5
7800, 4
6024, 5
48, 2
12900, 7
16900, 8
10400, 6
13100, 6
9400, 5
12800, 6
6300, 4
10600, 5
5800, 5
2947, 5
6048, 5
4949, 6
10700, 6
8200, 5
6100, 5
7200, 4
5700, 4
6900, 4
6600, 4
4500, 4
3391, 5
7300, 5
7648, 6
13000, 5
10400, 6
7900, 5
8300, 6
1698, 4
13000, 5
10024, 6
5200, 5
11200, 5
9800, 6
9800, 6
6048, 5
1748, 4
7900, 5
8800, 5
8800, 5
8200, 5
6400, 5
66, 3
7900, 5
7000, 5
2300, 3
4500, 4
5100, 4
9100, 5
1698, 4
11000, 6
5800, 5
8200, 5
5700, 4
4600, 5
7924, 6
48, 2
7900, 5
7200, 4
7600, 5
9100, 5
8200, 5
700, 2
9500, 6
8100, 4
7900, 5
8900, 6
2049, 4
5500, 5
6624, 5
7000, 5
9200, 6
8800, 5
9500, 6
12200, 6
9200, 6
6700, 5
1100, 3
9800, 6
5752, 6
7900, 5
11900, 6
6700, 5
9800, 6
2048, 4
10400, 6
9449, 6
10100, 6
6300, 4
3947, 6
754, 4
7900, 5
8600, 6
8948, 7
627, 5
10148, 7
11300, 6
8300, 6
5400, 4
6700, 5
11300, 6
7048, 6
5800, 5
5910, 5
6400, 5
9124, 6
7900, 5
8200, 5
6700, 5
11600, 6
8900, 6
6148, 6
10700, 6
3800, 3
9100, 5
11300, 6
8668, 6
7300, 5
6400, 5
4228, 6
7800, 4
4097, 6
7900, 5
7300, 5
7900, 5
7300, 5
5748, 5
12700, 5
7248, 5
2197, 5
10700, 6
10400, 6
1773, 5
1148, 4
3952, 5
6100, 5
7000, 5
4152, 6
2223, 5
7300, 5
7300, 5
7700, 6
9500, 6
9900, 7
9300, 4
6700, 5
3948, 5
5700, 4
7394, 6
9500, 6
7900, 5
9500, 6
5148, 5
11300, 6
9200, 6
6100, 5
7700, 6
7900, 5
6400, 5
8200, 5
7000, 5
13800, 7
11300, 6
8200, 5
9800, 6
2054, 5
10700, 6
8800, 5
5124, 5
4600, 5
9700, 5
9800, 6
10500, 7
6700, 5
8000, 6
4800, 4
12600, 7
4547, 6
8800, 5
7000, 5
8500, 5
1811, 4
10700, 6
11900, 6
9200, 6
3000, 4
