Evaluations, Played
580, 5
2486, 6
3600, 6
1468, 5
826, 4
1444, 5
4275, 6
1762, 6
1165, 5
2325, 6
924, 4
5325, 7
3450, 6
3900, 6
1163, 4
2325, 5
902, 4
2850, 5
864, 4
3075, 5
1051, 5
5550, 7
3600, 6
3525, 6
1089, 5
7350, 8
3525, 6
3560, 6
3975, 6
1575, 4
1431, 5
3450, 6
3150, 5
2100, 5
3375, 6
477, 5
1279, 5
1819, 6
2025, 5
3750, 6
3517, 6
3099, 6
1617, 6
2475, 6
1950, 5
2590, 6
2775, 5
624, 4
1519, 5
1617, 6
2850, 5
4800, 7
3825, 6
2036, 5
2412, 6
4425, 6
3038, 6
1374, 5
5325, 7
1051, 5
3150, 5
2700, 5
1824, 6
1472, 5
1250, 5
4500, 7
3975, 6
1449, 4
4425, 7
2274, 6
3900, 6
1425, 4
1810, 5
4500, 7
4575, 5
4650, 7
3075, 6
624, 4
3399, 6
2700, 5
6750, 8
3375, 6
3150, 5
66, 3
952, 5
356, 4
348, 3
2325, 4
4575, 6
6225, 8
74, 4
3675, 6
3900, 6
2250, 5
3450, 5
2325, 4
3549, 8
636, 4
948, 4
3900, 5
2199, 6
6450, 7
1923, 5
3075, 5
3075, 5
3000, 5
3225, 5
3375, 5
3075, 5
4275, 6
2400, 5
3000, 6
4050, 6
2625, 5
1500, 4
1125, 3
1698, 5
356, 4
999, 5
1070, 5
2625, 6
1275, 4
2700, 5
3900, 6
1875, 5
3675, 6
1875, 4
1126, 5
1201, 4
1125, 3
1846, 7
3300, 5
4800, 7
3375, 6
2025, 5
3675, 6
2400, 4
4125, 6
4425, 5
60, 3
2175, 4
7350, 8
2625, 4
3225, 4
1238, 4
5775, 5
4125, 6
2100, 4
1875, 5
3825, 6
3525, 6
3450, 5
5475, 7
64, 3
5625, 7
975, 3
2250, 4
3450, 5
3675, 5
2175, 4
956, 4
2625, 5
6000, 6
2400, 5
4200, 6
2850, 5
3150, 6
1950, 4
5775, 6
3825, 5
3375, 6
3675, 6
3198, 6
3273, 6
675, 3
2635, 7
4950, 6
4950, 6
3474, 6
5250, 7
1650, 4
3900, 6
4575, 6
2302, 7
3300, 5
360, 5
4950, 7
2925, 5
1773, 5
4050, 6
2100, 4
5250, 6
3150, 5
849, 4
5400, 7
5850, 7
1165, 5
1397, 5
1950, 5
3399, 6
2250, 4
4050, 5
74, 5
5325, 7
2925, 5
1875, 4
4050, 6
877, 5
4200, 6
74, 4
900, 3
4050, 6
877, 5
3750, 7
1575, 4
4350, 5
4725, 6
3900, 6
3375, 5
4725, 6
3600, 6
2325, 5
1051, 5
3825, 6
3750, 6
1650, 4
4050, 5
1875, 4
2025, 5
4050, 6
1950, 5
3900, 6
1428, 6
3450, 6
2400, 4
3675, 6
2400, 5
479, 5
3198, 6
3375, 6
3375, 6
1425, 4
3075, 4
2550, 4
1800, 5
3150, 6
600, 3
802, 5
1299, 5
3600, 5
1575, 4
1674, 5
788, 4
733, 6
4800, 6
3525, 6
5025, 6
2400, 5
3600, 6
1950, 4
1350, 5
2850, 6
3150, 5
5250, 6
2550, 5
2400, 4
1104, 5
2925, 5
3525, 6
4275, 5
1473, 5
348, 3
2850, 4
1275, 3
3000, 5
3900, 6
3300, 5
1851, 6
1323, 5
3750, 6
4425, 6
354, 4
873, 4
2175, 5
473, 4
3450, 5
5148, 8
4425, 6
3154, 6
1500, 4
1240, 5
4275, 6
863, 4
3150, 5
3825, 6
2925, 6
2925, 5
654, 5
2550, 5
1737, 6
2641, 5
2250, 5
2100, 5
798, 4
2550, 5
2120, 5
3600, 6
1483, 7
3000, 5
3000, 5
3375, 6
3000, 6
2799, 6
1254, 6
7050, 7
2250, 4
2700, 5
1500, 4
1773, 5
1875, 5
1425, 5
2499, 6
3075, 6
2625, 5
2775, 6
2007, 6
2475, 5
2199, 6
1200, 3
2325, 4
3450, 5
3375, 6
4200, 7
1575, 4
2823, 6
352, 4
6150, 6
2448, 5
2850, 5
1725, 4
1923, 5
3249, 7
2700, 5
3150, 5
774, 4
2175, 4
3675, 6
1089, 5
2523, 6
3075, 6
648, 4
3150, 6
675, 3
1698, 5
5625, 7
4650, 7
2025, 5
3099, 6
3675, 5
2175, 5
1425, 4
1650, 4
3600, 7
3675, 6
1538, 5
864, 4
4275, 6
3225, 5
2850, 5
3450, 6
975, 3
1177, 6
1500, 4
2775, 5
3600, 6
2475, 5
1575, 4
2448, 6
1548, 5
348, 3
2850, 5
2550, 5
1323, 5
699, 4
1350, 5
3675, 6
4200, 6
5400, 7
2250, 5
2242, 6
3975, 6
5550, 6
3375, 6
5325, 8
2475, 5
3075, 5
1200, 4
2373, 5
1660, 5
2775, 5
1224, 5
2475, 5
4725, 6
948, 4
2298, 6
1698, 5
5625, 8
1350, 4
5025, 7
3000, 5
4275, 6
3975, 6
1248, 5
2325, 5
479, 5
1061, 6
3150, 5
3300, 5
3675, 5
1950, 4
