Evaluations, Played
1823, 4
7700, 6
3204, 5
3655, 5
7858, 5
3697, 5
6100, 5
7210, 6
10400, 6
9400, 5
8800, 5
16300, 8
7600, 5
9500, 6
6900, 4
9500, 6
10400, 6
9100, 5
4500, 4
11600, 6
12800, 6
6400, 5
5800, 5
11600, 6
3694, 5
9100, 5
4500, 4
10300, 5
3391, 5
4600, 5
9200, 6
10100, 6
3797, 6
6400, 5
5500, 5
10100, 6
4327, 6
6681, 6
5800, 5
7100, 6
6292, 6
7100, 6
7900, 5
7600, 5
7000, 5
5800, 5
8300, 6
6100, 5
6681, 6
9500, 6
5800, 5
9200, 6
4824, 5
7000, 5
2698, 5
7300, 5
5708, 5
10700, 6
9500, 6
2998, 5
6400, 5
1934, 5
8900, 6
2032, 5
7732, 6
7899, 6
10700, 6
6400, 5
7600, 5
5100, 4
10800, 7
5400, 6
8200, 5
6400, 5
8500, 5
11700, 7
11000, 6
4200, 4
5899, 5
1124, 4
7900, 5
8900, 6
6700, 5
70, 4
700, 2
9600, 4
6400, 5
5748, 5
7900, 5
5100, 4
74, 4
4200, 4
7500, 4
6400, 5
756, 4
2048, 4
3768, 5
2497, 5
7600, 5
5400, 4
4500, 4
2646, 5
5500, 5
6510, 5
7207, 6
4824, 5
11600, 6
7300, 5
5800, 5
8900, 6
4800, 4
456, 4
8500, 5
7300, 5
7000, 5
9200, 6
8648, 7
11300, 6
5800, 5
5800, 5
7000, 5
11000, 6
8600, 6
7900, 5
6400, 5
1148, 4
8499, 7
4200, 4
9200, 6
6800, 6
7600, 5
7300, 5
8900, 6
7224, 5
9500, 6
10100, 6
7200, 4
8700, 4
10900, 5
60, 3
11700, 7
7800, 4
8800, 5
6600, 4
3547, 5
8500, 5
10400, 6
7500, 4
9800, 6
5100, 4
8900, 6
7024, 6
10200, 4
70, 4
10900, 5
10700, 6
4500, 4
10200, 7
7600, 5
9500, 6
5100, 4
7000, 5
5500, 5
8900, 6
10400, 6
4547, 6
1400, 3
5500, 5
5124, 5
756, 4
8800, 5
7600, 5
9500, 6
6100, 5
7000, 5
6148, 6
7184, 5
5448, 5
6100, 5
4200, 4
7300, 5
5610, 5
5500, 5
2048, 4
6000, 4
7900, 5
9800, 6
2948, 4
7300, 5
7300, 5
1452, 5
11400, 7
8000, 6
12300, 7
6600, 4
7600, 5
8000, 6
5800, 5
11000, 6
7900, 5
14400, 7
7900, 5
48, 2
9500, 6
13700, 6
5700, 4
752, 4
9400, 5
10400, 6
78, 5
12300, 7
7900, 5
5748, 5
7000, 5
8500, 5
9300, 4
8300, 6
8900, 6
6400, 5
8500, 5
7700, 6
5424, 5
6400, 5
7600, 5
10100, 6
6100, 5
9400, 5
8300, 6
10100, 6
2748, 5
7648, 6
5752, 6
11600, 6
7000, 5
7700, 6
2347, 5
9500, 6
8300, 6
11000, 6
7900, 5
13500, 7
700, 2
5100, 4
7300, 5
7700, 6
1152, 5
4900, 5
2397, 5
10100, 6
8500, 5
12300, 7
11100, 7
6100, 5
4900, 5
4200, 4
7700, 6
6700, 5
7600, 5
4600, 5
3024, 5
1499, 3
5800, 5
9600, 7
8224, 6
5700, 4
3952, 5
8248, 6
5700, 4
7300, 5
7000, 5
12900, 7
7500, 4
9200, 6
7900, 5
8200, 5
5748, 5
7700, 6
6100, 5
8549, 6
7000, 5
2698, 5
8800, 5
4800, 4
4824, 5
