Evaluations, Played
74500, 6
106500, 7
58360, 7
42860, 6
52000, 6
86440, 7
42500, 5
18360, 5
22235, 6
20870, 5
55000, 6
67220, 6
40220, 6
37228, 7
59860, 7
111000, 7
26220, 5
28750, 6
73000, 6
61000, 6
78224, 8
80740, 7
67000, 6
93220, 7
97500, 7
79500, 7
23220, 5
59500, 6
78000, 7
96000, 7
47500, 6
42454, 7
90860, 6
61000, 6
64000, 6
53000, 5
71740, 7
132000, 7
18720, 5
67720, 7
15388, 6
87500, 8
53360, 6
70720, 7
88500, 7
43000, 6
139440, 8
46000, 6
61000, 6
73000, 6
77500, 6
82500, 7
46224, 7
422, 5
100500, 7
60940, 7
73360, 7
80500, 6
61000, 6
38360, 6
78940, 7
56726, 7
62860, 7
46860, 5
47620, 7
93500, 8
50500, 6
89500, 6
40228, 7
87000, 7
9314, 6
102500, 8
98740, 7
35366, 7
103720, 7
70500, 7
78000, 7
78000, 7
69000, 7
102720, 8
82500, 7
41860, 7
70720, 7
138000, 7
51220, 7
43220, 6
90240, 8
81000, 7
87740, 6
53740, 7
76000, 6
70940, 6
67000, 6
61000, 6
67228, 7
80860, 7
79000, 6
61000, 6
82860, 8
71500, 6
80720, 6
55232, 7
61000, 6
40220, 6
55234, 7
105000, 7
50860, 7
8908, 7
32000, 5
73000, 6
84456, 7
94240, 7
10386, 5
112724, 8
91500, 7
46220, 6
70720, 7
62500, 6
100500, 7
91000, 6
54500, 5
76500, 7
61000, 6
61500, 7
44860, 7
49000, 6
68500, 6
43000, 6
93000, 7
61500, 7
88500, 7
69000, 7
71500, 6
59000, 5
62500, 6
44500, 6
87000, 7
93000, 7
109500, 7
144000, 7
55000, 6
63450, 7
52000, 6
35000, 5
44726, 7
42860, 6
50500, 6
23220, 5
52500, 7
67224, 7
70500, 7
87220, 7
65500, 6
84940, 7
65500, 6
77500, 6
70234, 8
40220, 6
61360, 7
55220, 6
131860, 7
68500, 6
46000, 6
83500, 6
73000, 6
57440, 6
96500, 5
56360, 6
83500, 6
53500, 6
28764, 6
9899, 6
61224, 7
45500, 5
88000, 6
50000, 5
26460, 6
39500, 5
74500, 6
94500, 7
67000, 6
47720, 6
39500, 5
106000, 6
78000, 7
63220, 7
88720, 7
47240, 6
91226, 7
41500, 6
44000, 5
50500, 6
33888, 7
48440, 6
82500, 7
85360, 7
76500, 7
89500, 6
85000, 6
75860, 6
72000, 7
21720, 5
126220, 7
133500, 7
27724, 6
120220, 7
22235, 6
101500, 6
70226, 7
68500, 6
70000, 6
77000, 5
50500, 6
40000, 6
55120, 7
99000, 7
164440, 7
65500, 6
85000, 6
56500, 6
96000, 7
45868, 7
53500, 6
57000, 7
64000, 6
58000, 6
75000, 7
50720, 6
63000, 7
46220, 6
147000, 7
58500, 7
81000, 7
91720, 7
71500, 6
56500, 6
66740, 6
65720, 6
62368, 7
93220, 7
56720, 6
37000, 6
147720, 8
58000, 6
114000, 7
28073, 6
62500, 6
16874, 6
16120, 5
73000, 6
90500, 8
114000, 7
85000, 6
63000, 7
17628, 6
39500, 5
42500, 5
76720, 7
44500, 6
64000, 6
49000, 6
100500, 7
115000, 6
53740, 7
58000, 6
47240, 6
43000, 6
132000, 7
55000, 6
49860, 5
91000, 6
64500, 7
79500, 7
138000, 7
62996, 7
75000, 7
57724, 6
61000, 6
123000, 7
11502, 6
136860, 8
50500, 6
84000, 7
38000, 5
70360, 7
2430, 5
78000, 7
106440, 8
60448, 7
80500, 6
64220, 6
63440, 6
59500, 6
91500, 7
33860, 6
79000, 6
37944, 7
47500, 6
40946, 7
52224, 7
48220, 7
55720, 7
68500, 6
56500, 6
95500, 6
52000, 6
40954, 8
74724, 7
6638, 5
90000, 7
41246, 7
110000, 8
84000, 7
114000, 7
19511, 5
36500, 5
70500, 7
52220, 6
77500, 6
70500, 7
68726, 7
66220, 7
88220, 6
38000, 5
82360, 7
38720, 6
55000, 6
71500, 6
73500, 7
65500, 6
47500, 6
49000, 6
25626, 6
37740, 5
42440, 6
76000, 6
40220, 6
75000, 7
96000, 7
74220, 8
23958, 6
50000, 5
