Evaluations, Played
5550, 5
10650, 6
13800, 6
17550, 7
7390, 6
7440, 5
7800, 5
9300, 6
4170, 5
8700, 5
4624, 6
12000, 6
6450, 5
10650, 6
9750, 6
7350, 5
17250, 8
4170, 5
12150, 7
5400, 4
12000, 6
9150, 5
10650, 6
9300, 6
8910, 7
6000, 5
4174, 6
3660, 5
4446, 7
10200, 6
7350, 5
9300, 6
10200, 6
10650, 6
7350, 5
11550, 6
10200, 6
5550, 5
6450, 5
9870, 7
10650, 6
7500, 6
5790, 6
4950, 4
2224, 5
3975, 6
7800, 5
8850, 6
11550, 6
7390, 6
3270, 5
8850, 6
7350, 5
6900, 5
11550, 6
7350, 5
14850, 7
8850, 6
3150, 4
6450, 5
13050, 7
8074, 8
9300, 6
3446, 5
8250, 5
9750, 6
8250, 5
11100, 6
6000, 5
12450, 6
9750, 6
13350, 6
6694, 7
2490, 5
1918, 6
6900, 5
9300, 6
7800, 5
4008, 6
9300, 6
7800, 5
8400, 6
6900, 5
10200, 6
10500, 5
3270, 5
3150, 4
8850, 6
8700, 5
2257, 5
8250, 5
10650, 6
13950, 7
13050, 7
6450, 5
6900, 5
5850, 4
8700, 5
2100, 3
8250, 5
6870, 5
6450, 5
5550, 5
7950, 6
8040, 6
2370, 5
2826, 6
2820, 5
10350, 7
8940, 6
12900, 6
6450, 5
7950, 6
7370, 6
2820, 5
10200, 6
6450, 5
9750, 6
10200, 6
6900, 5
10650, 6
4620, 5
17700, 5
8250, 5
6040, 6
10200, 6
2940, 5
7320, 5
2771, 5
10650, 6
3000, 3
4122, 6
13050, 7
1857, 5
13500, 7
9750, 6
12000, 6
14400, 7
11100, 6
11850, 5
11970, 6
15300, 7
8400, 6
12600, 7
7800, 5
8250, 5
2820, 5
3728, 6
8820, 6
10440, 7
1786, 6
8400, 6
9270, 6
6000, 5
4650, 5
2546, 5
6300, 4
3390, 5
6450, 5
10710, 7
6000, 5
6000, 5
9300, 6
8250, 5
3132, 6
9300, 6
5363, 7
7020, 6
2622, 5
12000, 6
2820, 5
10500, 5
15300, 7
726, 4
6000, 5
9750, 6
6900, 5
11550, 6
4650, 5
4740, 5
3270, 5
9300, 6
6900, 5
11100, 6
9300, 6
10650, 6
12300, 5
11100, 6
9750, 6
5790, 6
1898, 5
2996, 5
7590, 6
8970, 7
9750, 6
13500, 7
10050, 5
7350, 5
11700, 7
6090, 5
7950, 6
6900, 5
1797, 4
9300, 6
8850, 6
7350, 5
9750, 6
6450, 5
10200, 6
11100, 6
3747, 5
2498, 6
15900, 8
2996, 5
4500, 4
3274, 6
4690, 6
10050, 5
3390, 5
9600, 5
2512, 5
1692, 5
5440, 5
7800, 5
1890, 4
6900, 5
13350, 6
15190, 7
7590, 6
13800, 6
4620, 5
4770, 6
6900, 5
9750, 6
9750, 6
14850, 7
11100, 6
668, 5
3274, 6
12600, 7
7350, 5
1470, 6
6450, 5
8850, 6
2700, 4
7500, 6
7920, 6
7350, 5
10200, 6
1895, 5
6000, 5
6900, 5
8040, 6
11250, 7
9750, 6
5850, 4
12000, 6
9750, 6
7350, 5
11550, 6
10650, 6
3840, 5
9150, 5
4896, 7
1910, 6
6900, 5
6000, 5
4170, 5
2996, 5
11100, 6
8850, 6
16200, 7
10650, 6
9300, 6
12450, 6
8400, 6
8400, 6
3658, 6
6900, 5
5346, 7
9300, 6
8070, 7
11550, 6
11100, 6
2744, 6
5344, 7
10620, 6
13500, 7
2720, 5
11550, 6
6242, 6
8250, 5
5550, 5
9300, 6
3270, 5
9750, 6
11400, 5
1776, 5
4046, 6
12720, 8
7350, 5
7540, 7
9750, 6
2100, 3
10050, 5
7350, 5
13350, 6
5550, 5
1710, 4
5790, 6
9150, 5
13950, 7
5400, 4
9600, 5
1473, 6
9750, 6
8070, 7
4890, 6
5970, 5
1688, 5
1797, 4
6000, 5
2830, 6
1716, 5
9000, 7
6450, 5
3210, 5
15300, 7
8700, 5
11250, 7
6000, 5
13350, 6
9750, 6
7800, 5
7350, 5
2996, 5
7950, 6
10650, 6
12900, 6
9300, 6
2820, 5
8850, 6
10650, 6
9600, 5
8250, 5
3384, 6
13500, 7
10650, 6
9750, 6
15600, 6
12000, 6
8850, 6
6900, 5
7020, 6
6450, 5
11160, 7
13950, 7
3840, 5
5220, 6
13950, 7
4122, 6
1948, 7
9750, 6
9300, 6
6900, 5
2224, 5
11550, 6
12690, 7
5100, 5
7950, 6
13500, 7
1695, 6
14850, 7
8250, 5
10440, 7
7800, 5
1770, 4
10650, 6
1700, 5
8700, 5
3840, 5
12000, 6
2820, 5
11100, 6
12450, 6
11700, 7
9300, 6
3840, 5
14400, 7
3720, 5
11100, 6
7800, 5
10200, 6
7050, 6
3600, 4
8400, 6
6120, 6
5400, 4
