Evaluations, Played
1,  110
2,  90
3,  90
1,  84
2,  85
3,  7
4,  1
1,  131
2,  75
3,  33
4,  4
5,  1
1,  89
2,  72
3,  8
4,  5
5,  1
1,  101
2,  83
3,  60
4,  2
5,  1
1,  128
2,  52
3,  12
4,  2
5,  1
1,  139
2,  74
3,  52
4,  5
5,  2
6,  1
1,  83
2,  65
3,  79
4,  12
5,  1
1,  69
2,  71
3,  65
4,  5
1,  81
2,  105
3,  56
4,  12
5,  4
6,  1
1,  160
2,  70
3,  20
4,  3
5,  1
1,  147
2,  64
3,  48
4,  6
5,  2
1,  114
2,  93
3,  55
4,  5
5,  1
1,  88
2,  101
3,  49
4,  1
1,  139
2,  92
3,  64
4,  14
5,  1
6,  1
1,  132
2,  84
3,  64
4,  7
5,  2
1,  80
2,  65
3,  18
4,  1
1,  74
2,  60
3,  14
4,  3
1,  89
2,  83
3,  17
4,  2
5,  1
1,  145
2,  99
3,  49
4,  13
5,  13
1,  60
2,  70
3,  42
4,  42
1,  104
2,  68
3,  14
4,  14
1,  129
2,  97
3,  60
4,  5
5,  1
1,  158
2,  63
3,  32
4,  5
1,  160
2,  83
3,  35
4,  7
1,  134
2,  60
3,  63
4,  63
5,  63
1,  122
2,  84
3,  68
4,  11
5,  11
1,  124
2,  84
3,  60
4,  26
5,  4
6,  1
1,  73
2,  105
3,  105
4,  105
1,  97
2,  83
3,  60
4,  9
5,  2
1,  83
2,  65
3,  9
4,  1
1,  97
2,  64
3,  64
4,  64
1,  141
2,  92
3,  62
4,  2
5,  1
1,  95
2,  115
3,  63
4,  6
5,  1
1,  110
2,  102
3,  63
4,  30
5,  1
1,  138
2,  82
3,  53
4,  6
5,  1
1,  88
2,  65
3,  60
4,  5
1,  187
2,  73
3,  30
4,  3
1,  64
2,  60
3,  27
4,  3
5,  1
1,  68
2,  83
3,  17
4,  5
1,  184
2,  113
3,  52
4,  5
5,  1
1,  113
2,  61
3,  36
4,  4
5,  1
1,  139
2,  74
3,  65
4,  13
1,  150
2,  72
3,  45
4,  1
1,  60
2,  68
3,  24
4,  3
1,  104
2,  108
3,  60
4,  11
5,  11
1,  131
2,  99
3,  31
4,  1
5,  1
6,  1
1,  117
2,  96
3,  57
4,  2
1,  93
2,  44
3,  10
4,  2
1,  62
2,  63
3,  48
4,  7
5,  7
1,  61
2,  70
3,  53
4,  6
5,  1
1,  94
2,  92
3,  43
4,  2
1,  184
2,  99
3,  34
4,  1
1,  103
2,  72
3,  3
4,  2
1,  99
2,  99
3,  99
1,  90
2,  60
3,  14
4,  14
1,  79
2,  95
3,  33
4,  33
1,  102
2,  61
3,  7
4,  2
1,  113
2,  117
3,  36
4,  2
1,  214
2,  67
3,  67
4,  67
1,  99
2,  73
3,  60
4,  7
5,  1
1,  87
2,  97
3,  60
4,  18
5,  6
6,  3
7,  1
1,  113
2,  113
3,  113
1,  255
2,  77
1,  88
2,  67
3,  74
4,  16
5,  1
1,  154
2,  82
3,  31
4,  4
5,  4
1,  128
2,  65
3,  18
4,  5
5,  2
1,  186
2,  73
3,  57
4,  3
5,  3
1,  118
2,  103
3,  22
4,  22
5,  22
1,  78
2,  101
3,  12
4,  1
1,  96
2,  91
3,  63
4,  6
1,  137
2,  66
3,  18
4,  2
1,  103
2,  70
3,  62
4,  2
1,  130
2,  63
3,  63
4,  63
1,  86
2,  93
3,  36
4,  36
1,  156
2,  74
3,  61
4,  3
5,  1
1,  103
2,  104
3,  22
4,  4
1,  110
2,  68
3,  60
4,  22
5,  22
6,  22
1,  124
2,  90
3,  62
4,  10
5,  1
1,  140
2,  91
3,  64
4,  19
1,  100
2,  100
3,  58
4,  6
5,  1
1,  145
2,  80
3,  70
4,  70
5,  70
1,  199
2,  66
3,  51
4,  5
5,  5
1,  180
2,  88
3,  41
4,  41
5,  41
1,  116
2,  44
3,  3
4,  3
1,  87
2,  65
3,  49
4,  4
5,  1
1,  117
2,  60
3,  14
4,  1
1,  93
2,  80
3,  54
4,  8
5,  2
1,  156
2,  80
3,  33
4,  33
1,  251
2,  21
3,  6
4,  2
1,  167
2,  78
3,  2
1,  77
2,  79
3,  9
4,  2
5,  1
1,  78
2,  78
3,  78
1,  104
2,  60
3,  75
4,  23
5,  5
1,  124
2,  64
3,  60
4,  2
5,  2
1,  122
2,  60
3,  7
4,  3
5,  2
6,  1
1,  64
2,  72
3,  22
4,  4
1,  124
2,  81
3,  62
4,  18
5,  2
6,  2
1,  102
2,  98
3,  60
4,  7
5,  1
1,  103
2,  65
3,  28
4,  2
5,  1
1,  73
2,  73
3,  73
1,  88
2,  107
3,  26
4,  1
1,  92
2,  88
3,  58
4,  2
1,  134
2,  78
3,  73
4,  12
5,  1
1,  202
2,  99
3,  57
4,  6
5,  6
1,  68
2,  93
3,  60
4,  7
5,  4
1,  110
2,  115
3,  63
4,  3
5,  2
6,  1
1,  130
2,  81
3,  44
4,  9
5,  1
1,  108
2,  113
3,  60
4,  60
5,  60
1,  98
2,  61
3,  60
4,  3
1,  75
2,  68
3,  20
4,  3
5,  2
1,  181
2,  82
3,  59
4,  7
5,  1
1,  90
2,  86
3,  22
4,  3
1,  169
2,  48
3,  3
4,  3
1,  98
2,  131
3,  67
4,  67
5,  67
1,  186
2,  87
3,  87
4,  87
5,  87
1,  66
2,  66
3,  66
1,  113
2,  131
3,  60
4,  8
5,  1
1,  112
2,  71
3,  60
4,  4
5,  1
1,  86
2,  109
3,  62
4,  3
5,  1
1,  95
2,  103
3,  60
4,  14
5,  3
6,  3
1,  121
2,  63
3,  22
4,  22
1,  94
2,  90
3,  60
4,  7
1,  180
2,  68
3,  60
4,  8
5,  1
1,  87
2,  127
3,  30
4,  1
1,  60
2,  60
3,  15
4,  3
5,  1
1,  136
2,  84
3,  48
4,  48
5,  48
6,  48
1,  135
2,  65
3,  60
4,  5
1,  255
2,  65
3,  10
4,  1
1,  103
2,  68
3,  68
4,  68
1,  71
2,  20
3,  4
4,  3
5,  2
1,  95
2,  81
3,  55
4,  3
1,  65
2,  92
3,  73
4,  27
5,  5
6,  5
1,  260
2,  60
3,  60
4,  60
1,  155
2,  76
3,  10
4,  1
1,  72
2,  90
3,  31
4,  4
5,  1
1,  171
2,  63
3,  14
4,  2
5,  1
1,  148
2,  83
3,  61
4,  4
1,  137
2,  85
3,  66
4,  27
5,  27
1,  103
2,  65
3,  5
4,  2
1,  148
2,  89
3,  32
4,  1
5,  1
1,  101
2,  61
3,  3
4,  2
5,  1
1,  120
2,  79
3,  40
4,  3
1,  65
2,  98
3,  60
4,  12
5,  1
1,  88
2,  19
1,  195
2,  63
3,  17
1,  81
2,  76
3,  9
4,  2
1,  93
2,  66
3,  56
4,  5
5,  2
1,  92
2,  68
3,  61
4,  6
5,  1
1,  95
2,  87
3,  32
4,  2
5,  2
1,  110
2,  72
3,  62
4,  3
5,  1
1,  125
2,  100
3,  67
4,  15
5,  1
1,  100
2,  40
1,  90
2,  82
3,  60
4,  7
5,  2
6,  1
1,  118
2,  90
3,  60
4,  5
5,  2
1,  268
2,  86
3,  17
1,  117
2,  62
3,  16
4,  4
5,  1
1,  126
2,  69
3,  69
1,  132
2,  113
3,  30
4,  3
5,  1
1,  158
2,  69
3,  42
4,  10
5,  1
1,  67
2,  66
3,  56
4,  1
1,  144
2,  89
3,  89
4,  89
1,  131
2,  100
3,  65
4,  23
5,  1
1,  95
2,  65
3,  29
4,  4
5,  4
1,  112
2,  62
3,  15
4,  4
1,  118
2,  63
3,  15
4,  2
5,  1
1,  136
2,  133
3,  43
4,  4
5,  1
1,  141
2,  67
3,  35
4,  35
1,  131
2,  78
3,  67
4,  67
1,  121
2,  60
3,  45
4,  6
5,  1
1,  100
2,  71
3,  25
4,  2
5,  2
1,  63
2,  78
3,  36
4,  16
5,  1
1,  126
2,  62
3,  17
4,  3
5,  1
1,  81
2,  71
3,  10
4,  2
5,  1
1,  95
2,  85
3,  60
4,  8
5,  1
1,  100
2,  118
3,  30
4,  5
5,  1
1,  120
2,  12
3,  3
4,  2
1,  107
2,  61
3,  74
4,  13
1,  126
2,  90
3,  60
4,  9
5,  1
1,  106
2,  64
3,  11
4,  2
1,  117
2,  93
3,  15
4,  4
1,  126
2,  64
3,  5
4,  5
1,  202
2,  102
3,  34
4,  34
1,  117
2,  90
3,  48
4,  5
1,  112
2,  113
3,  72
4,  6
5,  6
1,  113
2,  62
3,  61
4,  29
1,  95
2,  76
3,  7
4,  7
1,  60
2,  62
3,  26
4,  9
5,  9
1,  183
2,  83
3,  60
4,  5
1,  85
2,  72
3,  70
4,  16
1,  180
2,  81
3,  54
4,  6
5,  6
1,  261
2,  45
3,  45
4,  45
5,  45
1,  73
2,  61
3,  26
4,  3
5,  3
1,  117
2,  74
3,  65
4,  65
1,  100
2,  87
3,  36
4,  5
5,  5
1,  86
2,  88
3,  49
4,  5
5,  5
1,  76
2,  62
3,  10
4,  3
5,  2
6,  1
1,  111
2,  85
3,  61
4,  8
5,  8
1,  108
2,  101
3,  66
4,  3
1,  170
2,  64
3,  32
4,  6
5,  2
1,  96
2,  82
3,  25
4,  2
5,  1
1,  115
2,  89
3,  65
4,  15
5,  3
6,  3
1,  267
2,  60
3,  15
4,  15
5,  15
1,  104
2,  124
3,  60
4,  3
5,  1
1,  150
2,  74
3,  30
4,  4
5,  1
1,  107
2,  83
3,  35
4,  3
5,  1
1,  96
2,  96
3,  43
4,  1
1,  99
2,  86
3,  63
4,  8
5,  2
6,  2
1,  133
2,  86
3,  60
4,  13
5,  1
1,  129
2,  105
3,  64
4,  3
5,  1
1,  82
2,  101
3,  10
4,  3
1,  168
2,  80
3,  31
4,  2
1,  67
2,  90
3,  38
4,  2
1,  261
2,  69
