Evaluations, Played
1,  103
2,  13
3,  17
4,  10
5,  7
1,  124
2,  17
3,  20
4,  10
5,  7
6,  1
1,  137
2,  37
3,  12
4,  10
5,  4
1,  156
2,  29
3,  12
4,  2
1,  23
2,  40
3,  1
1,  129
2,  15
3,  20
4,  20
5,  20
1,  97
2,  40
3,  12
4,  11
5,  4
6,  1
1,  96
2,  18
3,  10
4,  10
1,  437
2,  72
3,  12
4,  17
5,  17
1,  27
2,  14
3,  10
4,  10
5,  6
6,  6
1,  115
2,  25
3,  23
4,  10
5,  10
6,  10
1,  21
2,  35
3,  15
4,  11
5,  1
1,  112
2,  13
3,  23
4,  12
5,  10
6,  3
7,  3
1,  91
2,  29
3,  13
4,  11
5,  11
6,  11
1,  45
2,  18
3,  20
4,  16
5,  8
6,  1
1,  107
2,  12
3,  22
4,  14
5,  12
6,  1
1,  23
2,  14
3,  19
4,  12
5,  4
1,  441
2,  66
3,  26
4,  5
1,  106
2,  26
3,  16
4,  3
5,  1
1,  109
2,  25
3,  16
4,  11
5,  1
1,  91
2,  25
3,  19
4,  10
5,  2
6,  1
1,  101
2,  15
3,  17
4,  10
5,  1
6,  1
1,  105
2,  14
3,  11
4,  11
5,  11
1,  173
2,  38
3,  12
4,  14
5,  3
6,  3
1,  123
2,  19
3,  15
4,  10
5,  10
6,  10
1,  97
2,  17
3,  17
4,  13
5,  2
6,  2
1,  109
2,  14
3,  13
4,  16
5,  7
6,  7
1,  104
2,  27
3,  11
4,  5
5,  2
6,  1
1,  121
2,  11
3,  13
4,  13
5,  1
6,  1
7,  1
1,  97
2,  35
3,  11
4,  10
5,  3
6,  3
1,  46
2,  12
3,  12
4,  1
1,  112
2,  22
3,  10
4,  10
5,  4
6,  4
1,  97
2,  29
3,  13
4,  17
5,  6
6,  1
1,  116
2,  18
3,  16
4,  15
5,  10
6,  10
1,  97
2,  15
3,  15
4,  15
5,  15
6,  15
1,  48
2,  23
3,  7
4,  1
1,  132
2,  19
3,  23
4,  12
5,  3
6,  2
1,  127
2,  18
3,  15
4,  14
5,  14
1,  132
2,  39
3,  17
4,  12
5,  6
6,  6
1,  162
2,  29
3,  12
4,  11
5,  10
1,  105
2,  32
3,  11
4,  10
5,  2
6,  1
1,  130
2,  130
3,  130
4,  130
1,  108
2,  13
3,  19
4,  16
5,  1
6,  2
1,  114
2,  12
3,  10
4,  8
1,  141
2,  13
3,  10
4,  10
5,  4
1,  85
2,  14
3,  32
4,  32
5,  32
1,  102
2,  21
3,  11
4,  10
5,  6
6,  6
1,  149
2,  20
3,  19
4,  13
5,  5
1,  26
2,  29
3,  13
4,  5
1,  30
2,  23
3,  12
4,  4
5,  1
1,  83
2,  31
3,  10
4,  10
5,  10
1,  154
2,  18
3,  25
4,  10
5,  1
1,  127
2,  23
3,  13
4,  10
1,  0
2,  0
3,  0
1,  111
2,  15
3,  12
4,  11
5,  10
6,  2
1,  159
2,  26
3,  16
4,  13
5,  10
6,  10
7,  10
1,  77
2,  12
3,  14
4,  8
1,  109
2,  13
3,  15
4,  13
5,  5
6,  5
7,  5
1,  48
2,  10
3,  11
4,  5
5,  1
1,  80
2,  12
3,  21
4,  14
5,  12
6,  4
1,  99
2,  11
3,  10
4,  13
5,  3
1,  118
2,  10
3,  20
4,  11
5,  5
1,  93
2,  15
3,  20
4,  12
5,  3
1,  19
2,  17
3,  10
4,  2
5,  1
1,  139
2,  10
3,  15
4,  10
5,  10
1,  84
2,  19
3,  18
4,  14
5,  1
1,  110
2,  10
3,  11
4,  12
5,  11
6,  2
7,  1
1,  76
2,  25
3,  13
4,  3
1,  173
2,  20
3,  10
4,  11
5,  4
6,  4
7,  1
1,  109
2,  25
3,  16
4,  11
5,  1
1,  108
2,  11
3,  11
4,  14
5,  3
1,  125
2,  16
3,  16
4,  10
5,  4
6,  1
1,  119
2,  24
3,  22
4,  10
5,  6
6,  6
1,  110
2,  17
3,  21
4,  12
5,  6
6,  1
1,  87
2,  11
3,  13
4,  15
5,  3
6,  3
7,  3
1,  162
2,  23
3,  20
4,  16
5,  23
6,  2
7,  2
1,  167
2,  47
3,  20
4,  20
5,  6
1,  113
2,  17
3,  25
4,  8
5,  1
1,  41
2,  11
3,  11
4,  2
1,  101
2,  44
3,  19
4,  9
5,  3
6,  3
1,  148
2,  29
3,  18
4,  15
5,  10
6,  2
1,  165
2,  13
3,  21
4,  21
5,  21
1,  52
2,  19
3,  17
4,  10
5,  2
6,  1
1,  100
2,  13
3,  11
4,  11
5,  11
1,  110
2,  28
3,  19
4,  10
5,  5
6,  5
1,  115
2,  18
3,  13
4,  10
5,  6
6,  6
1,  127
2,  21
3,  24
4,  10
5,  2
6,  1
1,  42
2,  15
3,  14
4,  10
5,  2
6,  2
1,  60
2,  14
3,  10
4,  12
5,  1
1,  125
2,  25
3,  22
4,  11
5,  11
1,  72
2,  10
3,  12
4,  4
5,  1
1,  127
2,  29
3,  29
4,  29
5,  29
1,  159
2,  12
3,  12
4,  12
5,  12
1,  133
2,  13
3,  14
4,  10
5,  10
6,  10
1,  118
2,  15
3,  18
4,  12
5,  10
6,  6
1,  116
2,  11
3,  16
4,  10
5,  8
6,  3
7,  3
1,  147
2,  17
3,  20
4,  11
5,  1
1,  46
2,  36
3,  13
4,  14
5,  3
6,  3
1,  102
2,  28
3,  16
4,  4
5,  1
1,  41
2,  26
3,  23
4,  13
5,  3
6,  1
1,  43
2,  11
3,  10
4,  10
5,  10
1,  113
2,  24
3,  14
4,  10
5,  1
1,  55
2,  10
3,  13
4,  5
5,  5
1,  92
