Evaluations, Played
663, 5
1448, 5
1401, 5
1076, 5
756, 5
452, 6
608, 5
1400, 4
1301, 5
1193, 6
1545, 5
464, 5
8, 3
1299, 7
1127, 5
973, 4
950, 5
1006, 7
66, 3
1425, 6
1552, 6
817, 5
1093, 6
211, 5
1503, 5
834, 3
488, 5
637, 4
325, 4
848, 5
1223, 6
447, 6
823, 5
819, 4
1077, 5
1174, 5
865, 4
10, 4
84, 4
1241, 4
1299, 7
548, 4
1026, 5
1253, 5
433, 5
488, 6
1107, 5
1025, 5
1352, 5
1090, 6
224, 6
309, 4
279, 5
894, 5
194, 5
1388, 4
1027, 8
622, 4
912, 6
805, 6
681, 5
218, 7
1223, 4
17, 2
869, 4
320, 3
1558, 6
235, 5
151, 4
1549, 6
1180, 5
809, 4
1114, 4
1360, 5
443, 5
759, 6
375, 3
1472, 6
235, 5
857, 6
805, 5
1081, 6
1426, 6
926, 4
76, 3
495, 6
1266, 7
331, 4
151, 4
602, 4
834, 4
1262, 4
869, 5
1355, 6
52, 3
408, 3
867, 5
408, 4
1369, 7
1283, 4
569, 5
682, 6
835, 5
123, 6
874, 5
1412, 6
207, 6
1204, 5
1440, 5
1346, 5
1464, 6
335, 5
565, 4
1574, 6
228, 4
1301, 4
1118, 5
839, 6
207, 5
1096, 5
154, 5
957, 6
592, 5
554, 5
104, 2
806, 4
27, 3
423, 5
41, 5
165, 5
44, 5
486, 4
449, 6
760, 5
350, 4
819, 4
494, 5
911, 6
1391, 6
764, 6
1075, 6
1030, 7
1182, 5
761, 7
9, 2
1094, 5
651, 6
545, 3
1406, 6
1092, 5
1376, 3
1010, 5
1535, 6
125, 6
324, 4
1348, 4
958, 7
275, 4
672, 6
913, 5
331, 5
971, 6
1282, 7
47, 5
1121, 5
711, 6
1143, 5
1463, 4
705, 4
493, 6
1572, 6
558, 4
303, 4
902, 5
84, 4
968, 6
806, 4
759, 5
220, 5
1392, 5
835, 5
1260, 8
740, 4
110, 4
846, 5
1260, 7
1352, 4
318, 3
1501, 5
1126, 6
1303, 6
1247, 5
1566, 6
320, 6
1025, 8
999, 6
1484, 6
1017, 5
1404, 5
1341, 5
173, 3
108, 5
1201, 5
594, 5
1284, 6
1295, 6
1206, 5
1154, 4
747, 7
367, 5
1197, 5
632, 4
18, 2
1245, 5
276, 3
334, 4
1502, 6
810, 3
716, 5
413, 4
986, 4
1286, 4
538, 4
1395, 6
231, 6
1431, 8
972, 5
357, 5
958, 6
278, 3
702, 5
1509, 4
560, 4
1204, 7
496, 5
564, 5
434, 5
389, 4
1536, 7
1575, 7
865, 5
274, 5
1274, 5
1104, 6
978, 5
35, 4
679, 5
1519, 6
429, 3
808, 4
958, 5
835, 4
699, 5
1029, 5
392, 3
1415, 7
404, 5
625, 3
380, 5
1075, 5
9, 2
717, 5
1134, 4
1097, 5
362, 4
1092, 5
1077, 3
1515, 7
162, 5
1294, 7
538, 4
57, 3
919, 5
435, 5
1250, 6
712, 5
870, 6
1103, 5
299, 5
1548, 4
317, 4
1020, 7
1445, 6
968, 4
378, 5
1481, 5
1366, 6
723, 5
1392, 3
940, 5
1511, 5
566, 3
1532, 7
1175, 5
1286, 6
356, 5
21, 4
1467, 4
457, 3
1501, 3
1415, 7
1018, 5
1353, 4
123, 4
768, 5
336, 4
1268, 5
1026, 5
853, 4
1449, 7
1423, 7
823, 5
925, 5
835, 5
1441, 6
1268, 4
1299, 6
12, 2
1211, 6
738, 6
489, 3
74, 4
856, 7
472, 6
598, 4
619, 3
1246, 5
1108, 6
95, 3
300, 5
583, 3
869, 5
987, 4
29, 5
938, 7
1198, 6
933, 5
2, 3
827, 5
454, 5
471, 5
